phase,regime,cell_id,method,gamma,theta,delta,landmark_interval,censoring_target,n,entry_sd,successful_replicates,bias,empirical_se,mean_estimated_se,se_ratio,coverage,coverage_mcse,power,power_mcse,mean_rows,mean_events,mean_subjects,mean_entry_x_correlation,mean_observed_censoring,mean_preentry_fraction_lm1,mean_preentry_fraction_lm2,mean_preentry_fraction_lm3,failed_replicates
confirmation,B,38,strict,-4,0,0,4,0,500,4,1000,0.00779908739313213,0.145126801425403,0.138081418598916,0.95145360638222,0.936,0.00773976743836661,0.839,0.0116223491601311,1214.289,117.392,461.015,-0.70572528746505,0,0.221562095373609,0.0699862411243294,0.0143354437031773,0
confirmation,B,39,delayed,-4,0,0,6,0,500,4,1000,-0.000329884717919611,0.120543739280543,0.120384947992816,0.998682708130055,0.954,0.00662449998113065,0.924,0.00837997613361756,1328.997,121.348,468.957,-0.706003622769336,0,0.22168662810868,0.0340022808979293,0.00204009368432088,0
confirmation,B,39,naive,-4,0,0,6,0,500,4,1000,0.0257158602486476,0.117399080012015,0.11726481262244,0.99885631650979,0.939,0.00756828910652864,0.957,0.00641490451994416,1331.523,121.348,468.957,-0.706003622769336,0,0.22168662810868,0.0340022808979293,0.00204009368432088,0
confirmation,B,39,strict,-4,0,0,6,0,500,4,1000,-0.000843191211515489,0.122855492062652,0.124124862239984,1.01033222166971,0.964,0.00589101010014412,0.911,0.00900438781928011,1211.618,115.879,465.495,-0.706003622769336,0,0.22168662810868,0.0340022808979293,0.00204009368432088,0
confirmation,B,40,delayed,-4,0,0,2,0.15,500,4,1000,0.00512394151432284,0.159406210737897,0.161521308992013,1.01326860631293,0.949,0.00695693898205238,0.718,0.0142294061717276,1290.532,110.523,446.217,-0.704615299256671,0.153952,0.231476762554025,0.139362633847334,0.0757560523012489,0
confirmation,B,40,naive,-4,0,0,2,0.15,500,4,1000,0.0493185796895356,0.151696796610647,0.154206168670465,1.01654202406303,0.934,0.00785136930732468,0.844,0.0114744934528719,1293.275,110.523,446.217,-0.704615299256671,0.153952,0.231476762554025,0.139362633847334,0.0757560523012489,0
confirmation,B,40,strict,-4,0,0,2,0.15,500,4,1000,0.00451225061752636,0.170602230721476,0.171132223509068,1.00310659939996,0.95,0.00689202437604511,0.67,0.0148694317309035,1098.388,102.002,413.35,-0.704615299256671,0.153952,0.231476762554025,0.139362633847334,0.0757560523012489,0
confirmation,B,41,delayed,-4,0,0,4,0.15,500,4,1000,0.0039440171404685,0.151047863992124,0.141469489286769,0.936587155539955,0.932,0.00796090447122687,0.797,0.0127197091161709,1265.01,110.044,450.63,-0.705296985430954,0.149962,0.230568324301234,0.0761424792232822,0.0163564611908004,0
confirmation,B,41,naive,-4,0,0,4,0.15,500,4,1000,0.0370116716917219,0.145682305120049,0.136662654703838,0.938086849952172,0.925,0.00832916562447884,0.881,0.0102390917565964,1267.686,110.044,450.63,-0.705296985430954,0.149962,0.230568324301234,0.0761424792232822,0.0163564611908004,0
confirmation,B,41,strict,-4,0,0,4,0.15,500,4,1000,0.00256734430652444,0.155667861732497,0.14655090419243,0.941433270563367,0.936,0.00773976743836661,0.774,0.0132258837133857,1125.147,103.745,440.799,-0.705296985430954,0.149962,0.230568324301234,0.0761424792232822,0.0163564611908004,0
confirmation,B,42,delayed,-4,0,0,6,0.15,500,4,1000,0.00272723174632643,0.131725615899601,0.129131536501807,0.980306948044401,0.949,0.00695693898205238,0.886,0.0100500746265886,1236.452,108.472,453.056,-0.704428386969666,0.149954,0.229472782754416,0.0369309239222884,0.00217216586118693,0
confirmation,B,42,naive,-4,0,0,6,0.15,500,4,1000,0.0318445191102868,0.127971628643189,0.1255072071543,0.980742438655989,0.938,0.00762600813007697,0.934,0.00785136930732468,1238.962,108.472,453.056,-0.704428386969666,0.149954,0.229472782754416,0.0369309239222884,0.00217216586118693,0
confirmation,B,42,strict,-4,0,0,6,0.15,500,4,1000,0.00384464705826186,0.135244117991505,0.133397712009783,0.986347606024253,0.942,0.00739161687318817,0.861,0.0109397897603199,1118.948,103.035,446.996,-0.704428386969666,0.149954,0.229472782754416,0.0369309239222884,0.00217216586118693,0
confirmation,B,43,delayed,-4,0,0,2,0.3,500,4,1000,-0.00281417884558525,0.177785044714986,0.172976871658546,0.97295513205766,0.952,0.00675988165576884,0.628,0.0152845019545944,1199.992,95.738,422.534,-0.704718093997636,0.298576,0.246140891219518,0.151579921747073,0.0842663994326627,0
confirmation,B,43,naive,-4,0,0,2,0.3,500,4,1000,0.0478520391286119,0.169083011889883,0.164227229910566,0.971281668542316,0.932,0.00796090447122687,0.774,0.0132258837133857,1202.828,95.738,422.534,-0.704718093997636,0.298576,0.246140891219518,0.151579921747073,0.0842663994326627,0
confirmation,B,43,strict,-4,0,0,2,0.3,500,4,1000,-0.0041337145117218,0.189857510370446,0.184160273112927,0.969992036415087,0.943,0.00733150734842434,0.577,0.0156227718411299,1006.058,87.5,388.429,-0.704718093997636,0.298576,0.246140891219518,0.151579921747073,0.0842663994326627,0
confirmation,B,44,delayed,-4,0,0,4,0.3,500,4,1000,0.00799300325296364,0.161949249360752,0.154141470638656,0.951788731637134,0.939,0.00756828910652864,0.74,0.0138708327075198,1165,94.816,429.349,-0.704823891697577,0.302352,0.241640415690463,0.0811560815734638,0.0181342109930268,0
confirmation,B,44,naive,-4,0,0,4,0.3,500,4,1000,0.0450600323364262,0.156007799162833,0.148467173843869,0.951665074698647,0.928,0.00817410545564467,0.84,0.0115931013969516,1167.607,94.816,429.349,-0.704823891697577,0.302352,0.241640415690463,0.0811560815734638,0.0181342109930268,0
confirmation,B,44,strict,-4,0,0,4,0.3,500,4,1000,0.00763168362870021,0.167070899831455,0.160140118386095,0.958515926757132,0.94,0.00750999334220744,0.722,0.0141674274305535,1025.948,88.856,417.437,-0.704823891697577,0.302352,0.241640415690463,0.0811560815734638,0.0181342109930268,0
confirmation,B,45,delayed,-4,0,0,6,0.3,500,4,1000,-0.00566081329979008,0.132228452733833,0.13761288893859,1.04072070793716,0.958,0.00634318531969546,0.841,0.0115636931816786,1135.624,93.941,434.39,-0.705375997473991,0.300362,0.238898856904161,0.0398886230317304,0.00238530183228047,0
confirmation,B,45,naive,-4,0,0,6,0.3,500,4,1000,0.0268541171266335,0.127384492198119,0.133391273349477,1.04715472855217,0.952,0.00675988165576884,0.913,0.00891240708226459,1138.064,93.941,434.39,-0.705375997473991,0.300362,0.238898856904161,0.0398886230317304,0.00238530183228047,0
confirmation,B,45,strict,-4,0,0,6,0.3,500,4,1000,-0.00648652527694332,0.13702421797998,0.142529553613566,1.04017782925344,0.959,0.00627048642451286,0.813,0.0123300851578568,1018.422,88.803,425.238,-0.705375997473991,0.300362,0.238898856904161,0.0398886230317304,0.00238530183228047,0
confirmation,B,46,delayed,-4,0,0,2,0.5,500,4,1000,-0.000714652525291788,0.207509448130478,0.19831629644946,0.955697671774261,0.923,0.00843036179532053,0.546,0.015744332313566,1055.771,73.727,384.315,-0.703586931841857,0.499638,0.270364251534579,0.170800240015419,0.0984908880068789,0
confirmation,B,46,naive,-4,0,0,2,0.5,500,4,1000,0.0611105611266677,0.19504931341961,0.186949574851247,0.958473380775569,0.931,0.00801492358042171,0.695,0.0145593612497252,1058.598,73.727,384.315,-0.703586931841857,0.499638,0.270364251534579,0.170800240015419,0.0984908880068789,0
confirmation,B,46,strict,-4,0,0,2,0.5,500,4,1000,-0.00340413854748516,0.225180285558629,0.212343086479435,0.942991461053764,0.929,0.00812151463706124,0.49,0.0158082257068907,862.753,66.277,348.848,-0.703586931841857,0.499638,0.270364251534579,0.170800240015419,0.0984908880068789,0
confirmation,B,47,delayed,-4,0,0,4,0.5,500,4,1000,0.00306821906036614,0.184619421925073,0.173389467659695,0.939172411286522,0.934,0.00785136930732468,0.649,0.0150930116279025,1013.042,74.293,395.282,-0.704900810638856,0.502962,0.26056741993948,0.0937748284785176,0.022403589682699,0
confirmation,B,47,naive,-4,0,0,4,0.5,500,4,1000,0.0488331330072666,0.176262225276293,0.165846031814592,0.94090512901801,0.922,0.00848033018225116,0.767,0.0133682833602524,1015.685,74.293,395.282,-0.704900810638856,0.502962,0.26056741993948,0.0937748284785176,0.022403589682699,0
confirmation,B,47,strict,-4,0,0,4,0.5,500,4,1000,0.00251534700865631,0.1909497188284,0.18099687096214,0.947877127406485,0.934,0.00785136930732468,0.612,0.0154096073927923,874.672,68.694,379.636,-0.704900810638856,0.502962,0.26056741993948,0.0937748284785176,0.022403589682699,0
confirmation,B,48,delayed,-4,0,0,6,0.5,500,4,1000,-0.000666762806653795,0.155908690485623,0.155244429884557,0.995739425435509,0.944,0.00727076337120113,0.743,0.0138185020895899,983.526,74.351,404.91,-0.704612702684217,0.49837,0.257022864217829,0.0466356590268633,0.00328931854965073,0
confirmation,B,48,naive,-4,0,0,6,0.5,500,4,1000,0.0391939479254176,0.150180020975018,0.149705919788762,0.99684311412944,0.934,0.00785136930732468,0.846,0.0114142016803629,986.136,74.351,404.91,-0.704612702684217,0.49837,0.257022864217829,0.0466356590268633,0.00328931854965073,0
confirmation,B,48,strict,-4,0,0,6,0.5,500,4,1000,0.000729717162138103,0.167052998294849,0.161659871444985,0.967716072713971,0.939,0.00756828910652864,0.709,0.0143638086871136,866.015,69.41,390.097,-0.704612702684217,0.49837,0.257022864217829,0.0466356590268633,0.00328931854965073,0
confirmation,B,49,delayed,-4,0,0,2,0,750,4,1000,0.00193008391394841,0.124768934094792,0.124225358613052,0.995643342746465,0.952,0.00675988165576884,0.901,0.00944452222190196,2067.389,189.4,703.04,-0.705792502122094,0,0.221238274355764,0.131545996843034,0.0706992670042131,0
confirmation,B,49,naive,-4,0,0,2,0,750,4,1000,0.0421122306530588,0.119577764892572,0.118874386426145,0.994117815573331,0.943,0.00733150734842434,0.964,0.00589101010014412,2071.702,189.4,703.04,-0.705792502122094,0,0.221238274355764,0.131545996843034,0.0706992670042131,0
confirmation,B,49,strict,-4,0,0,2,0,750,4,1000,0.00417386305782123,0.134051694252858,0.131049256482562,0.977602388488786,0.941,0.00745110730026082,0.878,0.0103496859855746,1777.368,175.727,654.259,-0.705792502122094,0,0.221238274355764,0.131545996843034,0.0706992670042131,0
confirmation,B,50,delayed,-4,0,0,4,0,750,4,1000,0.000533548593302071,0.109792199828695,0.109813212778011,1.00019138836227,0.948,0.00702111102319284,0.951,0.00682634602111555,2031.11,186.521,703.567,-0.706074106344349,0,0.222177960895781,0.0705368828388682,0.0146972721937401,0
confirmation,B,50,naive,-4,0,0,4,0,750,4,1000,0.0301878814726822,0.106216527393378,0.106401695222199,1.00174330524039,0.938,0.00762600813007697,0.982,0.00420428352992517,2034.987,186.521,703.567,-0.706074106344349,0,0.222177960895781,0.0705368828388682,0.0146972721937401,0
confirmation,B,50,strict,-4,0,0,4,0,750,4,1000,0.00101163090624328,0.114735752814042,0.113342126106971,0.987853596870278,0.95,0.00689202437604511,0.944,0.00727076337120113,1821.213,176.679,691.578,-0.706074106344349,0,0.222177960895781,0.0705368828388682,0.0146972721937401,0
confirmation,B,51,delayed,-4,0,0,6,0,750,4,1000,0.00361361380437509,0.0982397224928006,0.0983101500065079,1.00071689446916,0.952,0.00675988165576884,0.989,0.00329833291224522,1993.112,183.221,703.508,-0.705548895540273,0,0.221744974543927,0.0340655979665976,0.00192418809161419,0
confirmation,B,51,naive,-4,0,0,6,0,750,4,1000,0.0294735809651264,0.0959687061678848,0.0957761314454407,0.997993359188283,0.946,0.00714730718522718,0.996,0.00199599599197994,1996.744,183.221,703.508,-0.705548895540273,0,0.221744974543927,0.0340655979665976,0.00192418809161419,0
confirmation,B,51,strict,-4,0,0,6,0,750,4,1000,0.0034335028749562,0.102145888988339,0.101281571678871,0.991538403375524,0.947,0.00708456067798138,0.983,0.00408790900094413,1816.869,174.947,698.372,-0.705548895540273,0,0.221744974543927,0.0340655979665976,0.00192418809161419,0
confirmation,B,52,delayed,-4,0,0,2,0.15,750,4,1000,0.00202426067597666,0.137271383898755,0.132221388081085,0.963211590979554,0.945,0.00720936890441875,0.859,0.0110054077616415,1936.542,166.546,669.501,-0.704116843930489,0.153813333333333,0.23164353047559,0.139757409359099,0.0761094295603577,0
confirmation,B,52,naive,-4,0,0,2,0.15,750,4,1000,0.0463014705499739,0.13133906623523,0.126100264774376,0.960112389930722,0.924,0.00837997613361756,0.957,0.00641490451994416,1940.666,166.546,669.501,-0.704116843930489,0.153813333333333,0.23164353047559,0.139757409359099,0.0761094295603577,0
confirmation,B,52,strict,-4,0,0,2,0.15,750,4,1000,0.0052131971502432,0.145409641221483,0.139674196399945,0.96055664003185,0.947,0.00708456067798138,0.828,0.0119338174948338,1647.645,153.459,620.012,-0.704116843930489,0.153813333333333,0.23164353047559,0.139757409359099,0.0761094295603577,0
confirmation,B,53,delayed,-4,0,0,4,0.15,750,4,1000,0.00172820448718747,0.119559470730253,0.116774376345063,0.97670536371415,0.945,0.00720936890441875,0.931,0.00801492358042171,1896.373,165.379,675.64,-0.705611714068956,0.150070666666667,0.230598604870743,0.0751360153603459,0.0161707461548954,0
confirmation,B,53,naive,-4,0,0,4,0.15,750,4,1000,0.0346379239237432,0.115714757122811,0.112815128441614,0.974941582618375,0.939,0.00756828910652864,0.962,0.00604615580348373,1900.338,165.379,675.64,-0.705611714068956,0.150070666666667,0.230598604870743,0.0751360153603459,0.0161707461548954,0
confirmation,B,53,strict,-4,0,0,4,0.15,750,4,1000,0.001667189773439,0.125425412853867,0.120484592943555,0.960607505306217,0.939,0.00756828910652864,0.923,0.00843036179532053,1687.36,156.06,661.145,-0.705611714068956,0.150070666666667,0.230598604870743,0.0751360153603459,0.0161707461548954,0
confirmation,B,54,delayed,-4,0,0,6,0.15,750,4,1000,-0.00111504738947235,0.103114584565565,0.104185515607925,1.01038583481544,0.956,0.00648567652600714,0.966,0.00573096850453743,1855.992,161.983,679.716,-0.705513740907926,0.15052,0.229223234534315,0.0368062806388386,0.00211990543644707,0
confirmation,B,54,naive,-4,0,0,6,0.15,750,4,1000,0.0276084621490817,0.100166651045075,0.101268047942198,1.01099564461457,0.947,0.00708456067798138,0.989,0.00329833291224522,1859.753,161.983,679.716,-0.705513740907926,0.15052,0.229223234534315,0.0368062806388386,0.00211990543644707,0
confirmation,B,54,strict,-4,0,0,6,0.15,750,4,1000,-0.00137429879935801,0.107650902396692,0.107632871327395,0.999832504243846,0.953,0.00669260786241059,0.962,0.00604615580348373,1679.957,153.997,670.681,-0.705513740907926,0.15052,0.229223234534315,0.0368062806388386,0.00211990543644707,0
confirmation,B,55,delayed,-4,0,0,2,0.3,750,4,1000,0.00494327352184809,0.149616606760799,0.141692059638556,0.947034307930049,0.942,0.00739161687318817,0.806,0.0125045591685593,1799.934,144.256,634.062,-0.705356262530809,0.298644,0.244898496685789,0.150259147063898,0.0837040259593859,0
confirmation,B,55,naive,-4,0,0,2,0.3,750,4,1000,0.0547474090796973,0.142491141816891,0.134614350798592,0.944720837254422,0.922,0.00848033018225116,0.923,0.00843036179532053,1804.176,144.256,634.062,-0.705356262530809,0.298644,0.244898496685789,0.150259147063898,0.0837040259593859,0
confirmation,B,55,strict,-4,0,0,2,0.3,750,4,1000,0.00409964235414542,0.161150363963111,0.150980319048869,0.936890959076146,0.937,0.00768316341099159,0.754,0.0136192510807313,1510.898,131.838,583.234,-0.705356262530809,0.298644,0.244898496685789,0.150259147063898,0.0837040259593859,0
confirmation,B,56,delayed,-4,0,0,4,0.3,750,4,1000,-0.0045775648994453,0.122745556028206,0.125601203009985,1.02326476879638,0.954,0.00662449998113065,0.888,0.00997276290703835,1746.045,142.758,643.576,-0.704985233382403,0.302702666666667,0.241841103492267,0.0816697406330867,0.0183148265419248,0
confirmation,B,56,naive,-4,0,0,4,0.3,750,4,1000,0.0326084956265689,0.118493064497427,0.120933497918952,1.02059558027194,0.956,0.00648567652600714,0.967,0.00564898220921256,1750.001,142.758,643.576,-0.704985233382403,0.302702666666667,0.241841103492267,0.0816697406330867,0.0183148265419248,0
confirmation,B,56,strict,-4,0,0,4,0.3,750,4,1000,-0.00524671467492343,0.126669406124077,0.130531222892399,1.03048736775903,0.954,0.00662449998113065,0.869,0.0106695360723885,1537.143,133.702,625.431,-0.704985233382403,0.302702666666667,0.241841103492267,0.0816697406330867,0.0183148265419248,0
confirmation,B,57,delayed,-4,0,0,6,0.3,750,4,1000,0.00588653594130229,0.118044688498942,0.111925240577851,0.948159904533566,0.931,0.00801492358042171,0.944,0.00727076337120113,1703.32,142.003,651.831,-0.705747807624081,0.301738666666667,0.239043747980832,0.0397803738250831,0.00238931559298319,0
confirmation,B,57,naive,-4,0,0,6,0.3,750,4,1000,0.0374858318696977,0.11463318206657,0.108543033661136,0.946872726590654,0.917,0.00872416185085994,0.977,0.00474035863622153,1706.995,142.003,651.831,-0.705747807624081,0.301738666666667,0.239043747980832,0.0397803738250831,0.00238931559298319,0
confirmation,B,57,strict,-4,0,0,6,0.3,750,4,1000,0.00658974834750451,0.123130030901695,0.116037027205345,0.94239420193103,0.931,0.00801492358042171,0.928,0.00817410545564467,1527.445,134.14,637.997,-0.705747807624081,0.301738666666667,0.239043747980832,0.0397803738250831,0.00238931559298319,0
confirmation,B,58,delayed,-4,0,0,2,0.5,750,4,1000,1.56467966631264e-05,0.16712629488303,0.163085870141269,0.975824123040671,0.939,0.00756828910652864,0.703,0.0144496020706454,1583.915,111.134,576.468,-0.705802371870586,0.497882666666667,0.270932989710141,0.172155861081211,0.0998633694738353,0
confirmation,B,58,naive,-4,0,0,2,0.5,750,4,1000,0.0624735443837075,0.157425577269348,0.153454934847996,0.974777653731841,0.923,0.00843036179532053,0.856,0.0111024321659716,1588.23,111.134,576.468,-0.705802371870586,0.497882666666667,0.270932989710141,0.172155861081211,0.0998633694738353,0
confirmation,B,58,strict,-4,0,0,2,0.5,750,4,1000,0.00109270718988898,0.176499371845595,0.174377819338424,0.98797982970145,0.943,0.00733150734842434,0.653,0.0150529399121899,1292.717,99.727,522.596,-0.705802371870586,0.497882666666667,0.270932989710141,0.172155861081211,0.0998633694738353,0
confirmation,B,59,delayed,-4,0,0,4,0.5,750,4,1000,-0.000856730680033699,0.138550041820567,0.141581576708344,1.0218804328598,0.949,0.00695693898205238,0.827,0.011961229033841,1522.048,112.198,593.426,-0.704748093731196,0.501981333333333,0.262156089722251,0.0943775188902178,0.0227069357379047,0
confirmation,B,59,naive,-4,0,0,4,0.5,750,4,1000,0.0446626100314301,0.132600741823183,0.135466672932984,1.02161323587181,0.943,0.00733150734842434,0.924,0.00837997613361756,1526.023,112.198,593.426,-0.704748093731196,0.501981333333333,0.262156089722251,0.0943775188902178,0.0227069357379047,0
confirmation,B,59,strict,-4,0,0,4,0.5,750,4,1000,-0.00405695274581253,0.146460102324121,0.148118762909839,1.01132499950087,0.957,0.00641490451994416,0.771,0.0132875505643441,1312.903,103.751,569.844,-0.704748093731196,0.501981333333333,0.262156089722251,0.0943775188902178,0.0227069357379047,0
confirmation,B,60,delayed,-4,0,0,6,0.5,750,4,1000,-0.00128534083599536,0.123384284101404,0.127054172506536,1.02974356444063,0.963,0.00596917079668525,0.891,0.00985489725973843,1476.246,111.362,607.491,-0.704838389833417,0.498085333333333,0.25587875221858,0.046905502041599,0.0030801948050811,0
confirmation,B,60,naive,-4,0,0,6,0.5,750,4,1000,0.0381707918151231,0.118891440851935,0.122544697911435,1.03072767083418,0.949,0.00695693898205238,0.955,0.00655553201502365,1479.9,111.362,607.491,-0.704838389833417,0.498085333333333,0.25587875221858,0.046905502041599,0.0030801948050811,0
confirmation,B,60,strict,-4,0,0,6,0.5,750,4,1000,-0.000947569213542614,0.128755937819036,0.132459928118373,1.02876752996466,0.947,0.00708456067798138,0.873,0.0105295299040366,1300.346,103.962,585.757,-0.704838389833417,0.498085333333333,0.25587875221858,0.046905502041599,0.0030801948050811,0
confirmation,B,61,delayed,-4,0,0,2,0,1500,4,1000,-0.00239880984951274,0.0860464023360945,0.087388739797243,1.01560015787651,0.947,0.00708456067798138,0.996,0.00199599599197994,4137.852,379.451,1406.833,-0.704748660726254,0,0.221452373457297,0.131552035494018,0.07062614006246,0
confirmation,B,61,naive,-4,0,0,2,0,1500,4,1000,0.0374834588825025,0.0822391648345395,0.0836230581630633,1.01682766758768,0.929,0.00812151463706124,0.999,0.000999499874937461,4146.217,379.451,1406.833,-0.704748660726254,0,0.221452373457297,0.131552035494018,0.07062614006246,0
confirmation,B,61,strict,-4,0,0,2,0,1500,4,1000,-0.00244128616288741,0.0896756414703198,0.0922447171316051,1.02864853397381,0.956,0.00648567652600714,0.995,0.00223047080231955,3556.966,352.544,1309.345,-0.704748660726254,0,0.221452373457297,0.131552035494018,0.07062614006246,0
confirmation,B,62,delayed,-4,0,0,4,0,1500,4,1000,-0.00147062660173841,0.0739111754116807,0.077636231315996,1.05039908895464,0.961,0.00612200947402077,1,0,4060.93,373.487,1406.887,-0.706097398524521,0,0.221268581773962,0.0705268257693573,0.0146627709517551,0
confirmation,B,62,naive,-4,0,0,4,0,1500,4,1000,0.028175906243434,0.0713950985511632,0.075191545209873,1.05317517218621,0.933,0.00790638982089803,1,0,4068.643,373.487,1406.887,-0.706097398524521,0,0.221268581773962,0.0705268257693573,0.0146627709517551,0
confirmation,B,62,strict,-4,0,0,4,0,1500,4,1000,-0.00210969171828646,0.0752665313454615,0.0800914122754435,1.06410393628792,0.966,0.00573096850453743,1,0,3642.531,354.141,1383.018,-0.706097398524521,0,0.221268581773962,0.0705268257693573,0.0146627709517551,0
confirmation,B,63,delayed,-4,0,0,6,0,1500,4,1000,-0.000797687615233769,0.0731323917392466,0.0694631417926513,0.949827294590911,0.938,0.00762600813007697,1,0,3985.467,367.348,1406.779,-0.705375911820052,0,0.22133463181076,0.0340028115985707,0.00191673167946959,0
confirmation,B,63,naive,-4,0,0,6,0,1500,4,1000,0.0248931960732074,0.0711980305190285,0.0676690092438047,0.950433723383955,0.927,0.00822623850857729,1,0,3992.946,367.348,1406.779,-0.705375911820052,0,0.22133463181076,0.0340028115985707,0.00191673167946959,0
confirmation,B,63,strict,-4,0,0,6,0,1500,4,1000,-0.000101379447963761,0.0755279733638232,0.0714984054993871,0.946648007553103,0.932,0.00796090447122687,1,0,3633.907,350.662,1396.438,-0.705375911820052,0,0.22133463181076,0.0340028115985707,0.00191673167946959,0
confirmation,B,64,delayed,-4,0,0,2,0.15,1500,4,1000,0.00203917290091032,0.0931762213604276,0.092977740348395,0.997869831925628,0.951,0.00682634602111555,0.994,0.00244213021765835,3874.932,335.267,1339.658,-0.705744536540423,0.153564,0.232732665218667,0.140791081821853,0.0766129967419663,0
confirmation,B,64,naive,-4,0,0,2,0.15,1500,4,1000,0.045721022208803,0.0891744175433198,0.0887035632236579,0.994719849788386,0.911,0.00900438781928011,1,0,3883.396,335.267,1339.658,-0.705744536540423,0.153564,0.232732665218667,0.140791081821853,0.0766129967419663,0
confirmation,B,64,strict,-4,0,0,2,0.15,1500,4,1000,0.00175424922716956,0.0994356445436694,0.0985725884825402,0.99132045590804,0.948,0.00702111102319284,0.981,0.00431729081716764,3293.601,309.238,1240.005,-0.705744536540423,0.153564,0.232732665218667,0.140791081821853,0.0766129967419663,0
confirmation,B,65,delayed,-4,0,0,4,0.15,1500,4,1000,0.00310927442856646,0.0859095919821355,0.0822630941623818,0.957554241201471,0.934,0.00785136930732468,0.996,0.00199599599197994,3794.782,330.337,1351.825,-0.705283164463079,0.149607333333333,0.229993503906727,0.074945902045173,0.0160289823528469,0
confirmation,B,65,naive,-4,0,0,4,0.15,1500,4,1000,0.0352936011049186,0.0832476030242564,0.0795138241985873,0.955148512509348,0.908,0.00913980306133562,0.999,0.000999499874937461,3802.533,330.337,1351.825,-0.705283164463079,0.149607333333333,0.229993503906727,0.074945902045173,0.0160289823528469,0
confirmation,B,65,strict,-4,0,0,4,0.15,1500,4,1000,0.00195002911702364,0.0888390057944028,0.0850376524214797,0.957210761884027,0.941,0.00745110730026082,0.995,0.00223047080231955,3377.622,311.733,1322.685,-0.705283164463079,0.149607333333333,0.229993503906727,0.074945902045173,0.0160289823528469,0
confirmation,B,66,delayed,-4,0,0,6,0.15,1500,4,1000,0.00327171347137756,0.0751850005515062,0.0738199769107648,0.981844468567819,0.943,0.00733150734842434,1,0,3709.776,325.767,1358.605,-0.705898444439396,0.149818,0.229320509734475,0.0366808508076193,0.00206000555630678,0
confirmation,B,66,naive,-4,0,0,6,0.15,1500,4,1000,0.031623192921787,0.0730076796102573,0.0717522035198087,0.98280350646465,0.923,0.00843036179532053,1,0,3717.091,325.767,1358.605,-0.705898444439396,0.149818,0.229320509734475,0.0366808508076193,0.00206000555630678,0
confirmation,B,66,strict,-4,0,0,6,0.15,1500,4,1000,0.00305627392408289,0.0776457532934157,0.0763242644643988,0.98298053952773,0.942,0.00739161687318817,1,0,3357.804,309.666,1340.366,-0.705898444439396,0.149818,0.229320509734475,0.0366808508076193,0.00206000555630678,0
confirmation,B,67,delayed,-4,0,0,2,0.3,1500,4,1000,-0.000639108846452134,0.100028181817721,0.100659998722719,1.00631638897675,0.948,0.00702111102319284,0.975,0.00493710441453288,3603.623,288.784,1268.953,-0.704862928924904,0.298039333333333,0.245657010626563,0.150894848824868,0.083991574044093,0
confirmation,B,67,naive,-4,0,0,2,0.3,1500,4,1000,0.0487144855659892,0.0952682457488792,0.0956287519553071,1.0037841171903,0.93,0.00806845710157772,0.997,0.00172945077987204,3612.069,288.784,1268.953,-0.704862928924904,0.298039333333333,0.245657010626563,0.150894848824868,0.083991574044093,0
confirmation,B,67,strict,-4,0,0,2,0.3,1500,4,1000,-0.00040111428938377,0.106830901982434,0.107129257123812,1.00279277939099,0.953,0.00669260786241059,0.961,0.00612200947402077,3022.942,263.818,1166.785,-0.704862928924904,0.298039333333333,0.245657010626563,0.150894848824868,0.083991574044093,0
confirmation,B,68,delayed,-4,0,0,4,0.3,1500,4,1000,0.000711412905026059,0.0869568699597037,0.0889630819466144,1.02307134545943,0.954,0.00662449998113065,0.996,0.00199599599197994,3495.495,286.868,1288.289,-0.705894743057909,0.30226,0.241784827460899,0.0822667114300967,0.01831497786919,0
confirmation,B,68,naive,-4,0,0,4,0.3,1500,4,1000,0.0375446957960807,0.0836410929168156,0.085647348710659,1.02398648467971,0.936,0.00773976743836661,0.999,0.000999499874937461,3503.359,286.868,1288.289,-0.705894743057909,0.30226,0.241784827460899,0.0822667114300967,0.01831497786919,0
confirmation,B,68,strict,-4,0,0,4,0.3,1500,4,1000,0.00078073606084242,0.0913292583290441,0.0922777392389955,1.01038529084003,0.947,0.00708456067798138,0.993,0.00263647491928143,3076.63,268.707,1252.459,-0.705894743057909,0.30226,0.241784827460899,0.0822667114300967,0.01831497786919,0
confirmation,B,69,delayed,-4,0,0,6,0.3,1500,4,1000,0.00214440423488726,0.08057118596372,0.0794997076308372,0.986701470009822,0.949,0.00695693898205238,0.998,0.00141279864099595,3405.947,283.111,1303.361,-0.705079713486648,0.301007333333333,0.239115123148345,0.0395687885288222,0.00244942068822599,0
confirmation,B,69,naive,-4,0,0,6,0.3,1500,4,1000,0.0340360246030288,0.0785327175524584,0.0770780873535791,0.981477398920933,0.928,0.00817410545564467,1,0,3413.266,283.111,1303.361,-0.705079713486648,0.301007333333333,0.239115123148345,0.0395687885288222,0.00244942068822599,0
confirmation,B,69,strict,-4,0,0,6,0.3,1500,4,1000,0.00175696719089613,0.0841285650553925,0.0823927506972144,0.979367122724187,0.944,0.00727076337120113,0.997,0.00172945077987204,3054.325,267.745,1275.798,-0.705079713486648,0.301007333333333,0.239115123148345,0.0395687885288222,0.00244942068822599,0
