entry_sd,replicate,outer_seed,bootstrap_seed,method,estimate,estimated_se,covered,reject_half,converged,error
4,570,710004570,910008570,strict,0.636180096041741,0.03236357827487,1,1,1,""
4,571,710004571,810008571,naive,0.581965361492057,0.0353593167903517,1,1,1,""
4,571,710004571,910008571,strict,0.595231184800574,0.0311445050548968,1,1,1,""
4,572,710004572,810008572,naive,0.62561644160295,0.0329113068478805,1,1,1,""
4,572,710004572,910008572,strict,0.627247788867762,0.0345190034871832,1,1,1,""
4,573,710004573,810008573,naive,0.513810806348667,0.0372810954936422,0,0,1,""
4,573,710004573,910008573,strict,0.514223425645084,0.0284621566520569,0,0,1,""
4,574,710004574,810008574,naive,0.66522672925997,0.0296407368235945,1,1,1,""
4,574,710004574,910008574,strict,0.658528467936677,0.0256462303134121,1,1,1,""
4,575,710004575,810008575,naive,0.567588854172722,0.0337544575512061,1,1,1,""
4,575,710004575,910008575,strict,0.572403549163039,0.0343055807469429,1,1,1,""
4,576,710004576,810008576,naive,0.572273813724575,0.0342878012443705,1,1,1,""
4,576,710004576,910008576,strict,0.564852622177615,0.0306889277848399,1,1,1,""
4,577,710004577,810008577,naive,0.603152878663353,0.0393733728168632,1,1,1,""
4,577,710004577,910008577,strict,0.604707016540642,0.042692458716455,1,1,1,""
4,578,710004578,810008578,naive,0.600529940641262,0.03422997905704,1,1,1,""
4,578,710004578,910008578,strict,0.603350288057868,0.030100227844435,1,1,1,""
4,579,710004579,810008579,naive,0.654938724467998,0.0326302098004743,1,1,1,""
4,579,710004579,910008579,strict,0.653467927006119,0.0340891258434354,1,1,1,""
4,580,710004580,810008580,naive,0.604018454136417,0.0352938390154253,1,1,1,""
4,580,710004580,910008580,strict,0.603027888114616,0.0364456453507653,1,1,1,""
4,581,710004581,810008581,naive,0.558434338513871,0.0299753117620295,1,0,1,""
4,581,710004581,910008581,strict,0.557978398466898,0.0370158979763079,1,0,1,""
4,582,710004582,810008582,naive,0.667948564713091,0.0322642545517514,1,1,1,""
4,582,710004582,910008582,strict,0.670181248813428,0.0356305406625674,1,1,1,""
4,583,710004583,810008583,naive,0.610701958710087,0.0316560389159227,1,1,1,""
4,583,710004583,910008583,strict,0.616409241140803,0.0363846017404212,1,1,1,""
4,584,710004584,810008584,naive,0.557643028076781,0.0334370057351993,1,0,1,""
4,584,710004584,910008584,strict,0.564679828801186,0.0321807447872275,1,1,1,""
4,585,710004585,810008585,naive,0.663957686671119,0.0299027359719764,1,1,1,""
4,585,710004585,910008585,strict,0.655020099023265,0.0288388236150944,1,1,1,""
4,586,710004586,810008586,naive,0.612235370483734,0.0334881337800456,1,1,1,""
4,586,710004586,910008586,strict,0.611423065396761,0.0330389525479317,1,1,1,""
4,587,710004587,810008587,naive,0.655858191171931,0.0289478800749911,1,1,1,""
4,587,710004587,910008587,strict,0.65279861206415,0.0299990331775477,1,1,1,""
4,588,710004588,810008588,naive,0.613210443684913,0.0367642346548448,1,1,1,""
4,588,710004588,910008588,strict,0.611087679729408,0.0361817558430213,1,1,1,""
4,589,710004589,810008589,naive,0.570650407338783,0.0349294528058989,1,1,1,""
4,589,710004589,910008589,strict,0.574236704743154,0.0309978091702011,1,1,1,""
4,590,710004590,810008590,naive,0.699506056661601,0.027511210949094,0,1,1,""
4,590,710004590,910008590,strict,0.692890213833172,0.0328016411637478,0,1,1,""
4,591,710004591,810008591,naive,0.576173369663571,0.0325279755931463,1,1,1,""
4,591,710004591,910008591,strict,0.569068304926797,0.0335606103110724,1,1,1,""
4,592,710004592,810008592,naive,0.638225251274206,0.0281499781309037,1,1,1,""
4,592,710004592,910008592,strict,0.635072403932853,0.0316045760526165,1,1,1,""
4,593,710004593,810008593,naive,0.593064985626151,0.0334072151093161,1,1,1,""
4,593,710004593,910008593,strict,0.586667327529533,0.0273255374288233,1,1,1,""
4,594,710004594,810008594,naive,0.61579728937721,0.0348025553304691,1,1,1,""
4,594,710004594,910008594,strict,0.619688222815095,0.0317384273939806,1,1,1,""
4,595,710004595,810008595,naive,0.636252534874131,0.0338159667705332,1,1,1,""
4,595,710004595,910008595,strict,0.632005605293925,0.0328596973972837,1,1,1,""
4,596,710004596,810008596,naive,0.581542588520375,0.0322915120662257,1,1,1,""
4,596,710004596,910008596,strict,0.58502494597315,0.0354357230308478,1,1,1,""
4,597,710004597,810008597,naive,0.574981341371798,0.0317983395419973,1,1,1,""
4,597,710004597,910008597,strict,0.577786864273997,0.0307252784872188,1,1,1,""
4,598,710004598,810008598,naive,0.573581375418058,0.0359549168181864,1,1,1,""
4,598,710004598,910008598,strict,0.574395891564457,0.0365516400938484,1,1,1,""
4,599,710004599,810008599,naive,0.577043740834703,0.0335035804461451,1,1,1,""
4,599,710004599,910008599,strict,0.56922532649118,0.0338931498899763,1,1,1,""
4,600,710004600,810008600,naive,0.550625279872999,0.029075776808032,0,0,1,""
4,600,710004600,910008600,strict,0.550254734402155,0.0334985453153725,1,0,1,""
4,601,710004601,810008601,naive,0.562583680344728,0.0333452862386668,1,0,1,""
4,601,710004601,910008601,strict,0.56496713620022,0.0315367184483813,1,1,1,""
4,602,710004602,810008602,naive,0.647685515960793,0.0339780474155812,1,1,1,""
4,602,710004602,910008602,strict,0.640830722768199,0.0291493778123835,1,1,1,""
4,603,710004603,810008603,naive,0.626081262210527,0.0372982324695239,1,1,1,""
4,603,710004603,910008603,strict,0.62057586119232,0.0358790877645681,1,1,1,""
4,604,710004604,810008604,naive,0.615427262570046,0.0336783237212313,1,1,1,""
4,604,710004604,910008604,strict,0.606269691573825,0.0348845781915133,1,1,1,""
4,605,710004605,810008605,naive,0.647943618175435,0.0287323351880591,1,1,1,""
4,605,710004605,910008605,strict,0.642355433461711,0.0337177706087394,1,1,1,""
4,606,710004606,810008606,naive,0.600651685746164,0.0289962665893295,1,1,1,""
4,606,710004606,910008606,strict,0.607297893543998,0.038356168540164,1,1,1,""
4,607,710004607,810008607,naive,0.629430035138907,0.03170939441458,1,1,1,""
4,607,710004607,910008607,strict,0.625608748045301,0.0345873893687364,1,1,1,""
4,608,710004608,810008608,naive,0.596535127334802,0.0354271502743492,1,1,1,""
4,608,710004608,910008608,strict,0.592025966386023,0.0327888993462584,1,1,1,""
4,609,710004609,810008609,naive,0.627501486461906,0.0282867097426381,1,1,1,""
4,609,710004609,910008609,strict,0.627491516755419,0.029208716413649,1,1,1,""
4,610,710004610,810008610,naive,0.656027764406038,0.0273934966821388,1,1,1,""
4,610,710004610,910008610,strict,0.656224269743181,0.0306825192758346,1,1,1,""
4,611,710004611,810008611,naive,0.61076003853809,0.0418600406335053,1,1,1,""
4,611,710004611,910008611,strict,0.605805697955274,0.0374792569553904,1,1,1,""
4,612,710004612,810008612,naive,0.636319800166197,0.0300607858315261,1,1,1,""
4,612,710004612,910008612,strict,0.638637954011332,0.0268869902765726,1,1,1,""
4,613,710004613,810008613,naive,0.608547304729377,0.0320785539890355,1,1,1,""
4,613,710004613,910008613,strict,0.602802200148027,0.0395239399264183,1,1,1,""
4,614,710004614,810008614,naive,0.555308062772382,0.0359852179253705,1,0,1,""
4,614,710004614,910008614,strict,0.549680405182359,0.0369265063705294,1,0,1,""
4,615,710004615,810008615,naive,0.606196930641308,0.037653463378294,1,1,1,""
4,615,710004615,910008615,strict,0.60355373568008,0.0376677892635344,1,1,1,""
4,616,710004616,810008616,naive,0.655966134109287,0.032929464408719,1,1,1,""
4,616,710004616,910008616,strict,0.657656163860098,0.0282612475055549,1,1,1,""
4,617,710004617,810008617,naive,0.584190231392336,0.0343455688363211,1,1,1,""
4,617,710004617,910008617,strict,0.58087502928531,0.0300431516964502,1,1,1,""
4,618,710004618,810008618,naive,0.646921312451277,0.0328136851488565,1,1,1,""
4,618,710004618,910008618,strict,0.646475447859382,0.0309162562174986,1,1,1,""
4,619,710004619,810008619,naive,0.535554432837076,0.0273774866751828,0,0,1,""
4,619,710004619,910008619,strict,0.529308019035408,0.033031829484723,0,0,1,""
4,620,710004620,810008620,naive,0.624365294372696,0.0309233963311986,1,1,1,""
4,620,710004620,910008620,strict,0.618793883041603,0.0338351425851749,1,1,1,""
4,621,710004621,810008621,naive,0.660769021655044,0.0328691262250614,1,1,1,""
4,621,710004621,910008621,strict,0.662781458187587,0.0324112711032846,1,1,1,""
4,622,710004622,810008622,naive,0.628591530602575,0.0315507044869246,1,1,1,""
4,622,710004622,910008622,strict,0.621098789076012,0.0368299319451498,1,1,1,""
4,623,710004623,810008623,naive,0.542675265206261,0.0373964769218688,1,0,1,""
4,623,710004623,910008623,strict,0.555238743976259,0.035977711398628,1,0,1,""
4,624,710004624,810008624,naive,0.590869211340011,0.0327464229069806,1,1,1,""
4,624,710004624,910008624,strict,0.589622572046048,0.0337969329079663,1,1,1,""
4,625,710004625,810008625,naive,0.627134499815769,0.0328464688115706,1,1,1,""
4,625,710004625,910008625,strict,0.628201010487616,0.0322247361295874,1,1,1,""
4,626,710004626,810008626,naive,0.655689748570171,0.0305613380717527,1,1,1,""
4,626,710004626,910008626,strict,0.65729619998066,0.0310014823914754,1,1,1,""
4,627,710004627,810008627,naive,0.602273460260046,0.0349446235089276,1,1,1,""
4,627,710004627,910008627,strict,0.596008883122194,0.0355054413697307,1,1,1,""
4,628,710004628,810008628,naive,0.604762162093488,0.035525839293842,1,1,1,""
4,628,710004628,910008628,strict,0.604272099796051,0.0295678867434713,1,1,1,""
4,629,710004629,810008629,naive,0.648673433912736,0.0345651441443442,1,1,1,""
4,629,710004629,910008629,strict,0.646111756142971,0.0356596268543605,1,1,1,""
4,630,710004630,810008630,naive,0.634754178148582,0.0317531104905307,1,1,1,""
4,630,710004630,910008630,strict,0.632728671738709,0.0349167247366559,1,1,1,""
4,631,710004631,810008631,naive,0.636988372071718,0.031014275780348,1,1,1,""
4,631,710004631,910008631,strict,0.632001547782728,0.033264850720232,1,1,1,""
4,632,710004632,810008632,naive,0.649046862571108,0.0311529265550791,1,1,1,""
4,632,710004632,910008632,strict,0.648100785333669,0.0371571293927136,1,1,1,""
4,633,710004633,810008633,naive,0.653412700528142,0.0268057969767291,1,1,1,""
4,633,710004633,910008633,strict,0.649588289222461,0.0301579924891089,1,1,1,""
4,634,710004634,810008634,naive,0.633894432725566,0.0246678655326064,1,1,1,""
4,634,710004634,910008634,strict,0.641984389624066,0.0312274945345967,1,1,1,""
4,635,710004635,810008635,naive,0.563172269247372,0.0415407810476365,1,0,1,""
