cell_id,method,successful_replicates,bias,empirical_se,mean_estimated_se,se_ratio,coverage,coverage_mcse,power,power_mcse,mean_rows,mean_events,mean_subjects,mean_observed_entry_sd,mean_observed_censoring,landmark_interval,censoring_target,entry_sd,n,study_end,censor_rate,failed_replicates
81,strict,1000,0.00594792262066313,0.150068031411816,0.144349710657417,0.961895143818425,0.937,0.00768316341099159,0.801,0.0126253316788115,910.85,78.218,395.834,9.19315277972709,0.301862,6,0.3,10,500,72,0.0157218351722718,0
82,delayed,1000,0.00226689778777317,0.211636769598198,0.20000146485122,0.945022290932392,0.931,0.00801492358042171,0.545,0.0157472219772251,984.067,67.358,361.132,8.67939353910688,0.502146,2,0.5,10,500,64,0.0436405347706183,0
82,naive,1000,0.00358162123677166,0.211391235395918,0.199679511852573,0.944596929378791,0.932,0.00796090447122687,0.557,0.0157083099027235,1007.92,67.358,361.132,8.67939353910688,0.502146,2,0.5,10,500,64,0.0436405347706183,0
82,strict,1000,0.00194289171280271,0.232311144960959,0.216603157294625,0.932383839488311,0.921,0.00852988862764339,0.482,0.0158011391994375,704.303,53.722,286.277,8.67939353910688,0.502146,2,0.5,10,500,64,0.0436405347706183,0
83,delayed,1000,-0.000101329744682189,0.180333690736615,0.174137789203718,0.96564201892842,0.926,0.00827792244467173,0.645,0.0151319199046255,960.287,69.383,376.707,9.01846176250355,0.496158,4,0.5,10,500,68,0.036455550745589,0
83,naive,1000,0.00251194284659427,0.18089678077078,0.174487170127737,0.96456758038627,0.93,0.00806845710157772,0.646,0.0151223014121528,992.144,69.383,376.707,9.01846176250355,0.496158,4,0.5,10,500,68,0.036455550745589,0
83,strict,1000,0.00460047417748024,0.190976024899401,0.184232515297364,0.96468923465346,0.932,0.00796090447122687,0.597,0.0155109960995418,737.981,58,329.67,9.01846176250355,0.496158,4,0.5,10,500,68,0.036455550745589,0
84,delayed,1000,0.0092996896453273,0.163069705955655,0.156905903921725,0.962201427924285,0.931,0.00801492358042171,0.74,0.0138708327075198,934.573,69.107,386.842,9.18681930174101,0.50018,6,0.5,10,500,72,0.0317491440559031,0
84,naive,1000,0.0116527752846507,0.164400347294846,0.157132051580368,0.95578904890363,0.932,0.00796090447122687,0.735,0.0139561814261638,967.219,69.107,386.842,9.18681930174101,0.50018,6,0.5,10,500,72,0.0317491440559031,0
84,strict,1000,0.00695151413097175,0.170454610793777,0.164847610019236,0.967105608065217,0.941,0.00745110730026082,0.712,0.0143197765345692,751.74,59.74,354.181,9.18681930174101,0.50018,6,0.5,10,500,72,0.0317491440559031,0
85,delayed,1000,-0.000753902441843207,0.127828640566303,0.124948975474991,0.977472457826708,0.949,0.00695693898205238,0.889,0.00993373041711924,2030.562,174.264,699.265,8.68478947246506,0,2,0,10,750,64,0,0
85,naive,1000,0.000776499183689305,0.127516553246958,0.125034972535202,0.980539148459024,0.951,0.00682634602111555,0.89,0.00989444288477123,2066.207,174.264,699.265,8.68478947246506,0,2,0,10,750,64,0,0
85,strict,1000,-0.000846315314860285,0.133643999326384,0.131990419645813,0.98762698146639,0.946,0.00714730718522718,0.861,0.0109397897603199,1608.539,150.178,590.482,8.68478947246506,0,2,0,10,750,64,0,0
86,delayed,1000,0.00326755342714006,0.112364578101313,0.111462316179067,0.991970228184968,0.948,0.00702111102319284,0.953,0.00669260786241059,1987.975,174.151,700.1,9.01328829035821,0,4,0,10,750,68,0,0
86,naive,1000,0.0050301227212278,0.112191601384456,0.111508030303465,0.993907110046073,0.952,0.00675988165576884,0.957,0.00641490451994416,2035.703,174.151,700.1,9.01328829035821,0,4,0,10,750,68,0,0
86,strict,1000,0.00237225434410181,0.116437267127284,0.115725654926585,0.993888449821468,0.949,0.00695693898205238,0.938,0.00762600813007697,1653.905,154.985,640.55,9.01328829035821,0,4,0,10,750,68,0,0
87,delayed,1000,-0.00216917040325875,0.101642001527128,0.100130658515035,0.985130723624235,0.94,0.00750999334220744,0.98,0.00442718872423573,1950.843,171.316,699.98,9.19610281753714,0,6,0,10,750,72,0,0
87,naive,1000,-0.00054432008541965,0.102571940224849,0.100235545383575,0.977221890936716,0.945,0.00720936890441875,0.979,0.00453420334788814,2000.151,171.316,699.98,9.19610281753714,0,6,0,10,750,72,0,0
87,strict,1000,-0.00181255570752648,0.10473379689435,0.103233087605851,0.985671203250535,0.941,0.00745110730026082,0.975,0.00493710441453288,1676.201,155.696,668.138,9.19610281753714,0,6,0,10,750,72,0,0
88,delayed,1000,0.00156980000042828,0.134294467665301,0.133421031406948,0.993496111392092,0.947,0.00708456067798138,0.86,0.0109726933794762,1877.858,153.241,656.647,8.69465725070598,0.151210666666667,2,0.15,10,750,64,0.00946065826051822,0
88,naive,1000,0.00351661678063981,0.134068411235206,0.133514032563412,0.995864956803127,0.949,0.00695693898205238,0.862,0.0109066951914867,1913.694,153.241,656.647,8.69465725070598,0.151210666666667,2,0.15,10,750,64,0.00946065826051822,0
88,strict,1000,0.00194494697601176,0.140940089011521,0.141486208491967,1.00387483422408,0.946,0.00714730718522718,0.815,0.0122790471943062,1458.389,130.224,547.448,8.69465725070598,0.151210666666667,2,0.15,10,750,64,0.00946065826051822,0
89,delayed,1000,0.00467588847839039,0.126502014250643,0.11880458253044,0.939151706272817,0.93,0.00806845710157772,0.928,0.00817410545564467,1838.854,153.97,664.455,9.01615904660072,0.148884,4,0.15,10,750,68,0.00790928663755782,0
89,naive,1000,0.006412634452215,0.126642770017997,0.11881590755277,0.93819732098315,0.929,0.00812151463706124,0.929,0.00812151463706124,1886.428,153.97,664.455,9.01615904660072,0.148884,4,0.15,10,750,68,0.00790928663755782,0
89,strict,1000,0.00549035354544276,0.13012050979118,0.123794861647472,0.951386233009231,0.934,0.00785136930732468,0.905,0.00927227048785787,1505.422,135.352,602.114,9.01615904660072,0.148884,4,0.15,10,750,68,0.00790928663755782,0
90,delayed,1000,-0.00213047409091865,0.109433867570883,0.105584464695009,0.964824391558855,0.942,0.00739161687318817,0.961,0.00612200947402077,1806.027,153.746,670.004,9.19575339772703,0.145972,6,0.15,10,750,72,0.00681480539501541,0
90,naive,1000,-0.000454627506668385,0.109784076262996,0.105664881633286,0.962479124751732,0.942,0.00739161687318817,0.958,0.00634318531969546,1855.659,153.746,670.004,9.19575339772703,0.145972,6,0.15,10,750,72,0.00681480539501541,0
90,strict,1000,-0.002069541208597,0.114969437514998,0.109057461722136,0.948577848855785,0.933,0.00790638982089803,0.954,0.00662449998113065,1532.244,138.45,634.115,9.19575339772703,0.145972,6,0.15,10,750,72,0.00681480539501541,0
91,delayed,1000,-0.00390393009920376,0.146926189068763,0.14474637226044,0.985163864780415,0.936,0.00773976743836661,0.803,0.0125774003673255,1714.451,130.759,610.693,8.69752075858983,0.303392,2,0.3,10,750,64,0.0215374942769801,0
91,naive,1000,-0.00222963064003901,0.147613482800406,0.14488704122309,0.981529860785125,0.939,0.00756828910652864,0.806,0.0125045591685593,1750.327,130.759,610.693,8.69752075858983,0.303392,2,0.3,10,750,64,0.0215374942769801,0
91,strict,1000,-0.00510320320812416,0.154241710650146,0.155019427564422,1.00504219585609,0.945,0.00720936890441875,0.742,0.0138360398958662,1293.77,108.713,499.836,8.69752075858983,0.303392,2,0.3,10,750,64,0.0215374942769801,0
92,delayed,1000,-0.00182086907154436,0.127090173533108,0.127082579304344,0.999940245350585,0.946,0.00714730718522718,0.889,0.00993373041711924,1672.518,132.268,624.06,9.01304814354436,0.304045333333333,4,0.3,10,750,68,0.0183510301023199,0
92,naive,1000,0.000431299116654264,0.12630947554096,0.127164803076199,1.00677168147185,0.948,0.00702111102319284,0.891,0.00985489725973843,1719.944,132.268,624.06,9.01304814354436,0.304045333333333,4,0.3,10,750,68,0.0183510301023199,0
92,strict,1000,-0.00137081101782588,0.132774149312846,0.132788714268096,1.00010969722137,0.935,0.0077958322198467,0.864,0.0108399261990108,1338.929,114.499,558.946,9.01304814354436,0.304045333333333,4,0.3,10,750,68,0.0183510301023199,0
93,delayed,1000,-0.00219884821228567,0.113317148044881,0.114368813798975,1.00928072910622,0.949,0.00695693898205238,0.941,0.00745110730026082,1640.751,132.322,634.093,9.18984764701758,0.301185333333333,6,0.3,10,750,72,0.0157218351722718,0
93,naive,1000,-0.000227029730369755,0.1137521122673,0.114401101869945,1.00570529715633,0.952,0.00675988165576884,0.946,0.00714730718522718,1689.91,132.322,634.093,9.18984764701758,0.301185333333333,6,0.3,10,750,72,0.0157218351722718,0
93,strict,1000,-0.00260057834325046,0.119194735365089,0.118868100982994,0.99725965764264,0.953,0.00669260786241059,0.921,0.00852988862764339,1366.837,117.46,593.616,9.18984764701758,0.301185333333333,6,0.3,10,750,72,0.0157218351722718,0
94,delayed,1000,0.00664419738224625,0.171450048669614,0.163702005095769,0.954808740890033,0.935,0.0077958322198467,0.711,0.0143345387090063,1475.636,100.312,541.611,8.69006733396132,0.50234,2,0.5,10,750,64,0.0436405347706183,0
94,naive,1000,0.00894450172780736,0.171735143765337,0.163761553042761,0.953570419264495,0.932,0.00796090447122687,0.706,0.0144070815920505,1511.49,100.312,541.611,8.69006733396132,0.50234,2,0.5,10,750,64,0.0436405347706183,0
94,strict,1000,0.00753823280854679,0.188195921679562,0.177493000384692,0.943128835102526,0.932,0.00796090447122687,0.652,0.0150630674166984,1054.655,79.971,428.989,8.69006733396132,0.50234,2,0.5,10,750,64,0.0436405347706183,0
95,delayed,1000,0.00152802500127645,0.150130775897093,0.143020553912604,0.952639810578457,0.938,0.00762600813007697,0.801,0.0126253316788115,1439.696,104.118,564.82,9.01915714143892,0.497772,4,0.5,10,750,68,0.036455550745589,0
95,naive,1000,0.00451651096089191,0.149735020125379,0.143083624410008,0.955578890564132,0.943,0.00733150734842434,0.801,0.0126253316788115,1487.843,104.118,564.82,9.01915714143892,0.497772,4,0.5,10,750,68,0.036455550745589,0
95,strict,1000,0.000864079746270285,0.159109082504787,0.150910619405269,0.948472689487911,0.94,0.00750999334220744,0.76,0.0135055544129073,1105.838,87.156,494.027,9.01915714143892,0.497772,4,0.5,10,750,68,0.036455550745589,0
96,delayed,1000,0.00321061357728948,0.130192770158343,0.128169410422961,0.984458739660267,0.938,0.00762600813007697,0.903,0.00935900635751467,1401.794,104.772,580.495,9.18820368449597,0.499190666666667,6,0.5,10,750,72,0.0317491440559031,0
96,naive,1000,0.00592829566741371,0.130013211997049,0.128311411851066,0.986910559935851,0.938,0.00762600813007697,0.902,0.00940191469861325,1450.998,104.772,580.495,9.18820368449597,0.499190666666667,6,0.5,10,750,72,0.0317491440559031,0
96,strict,1000,0.00531381643281159,0.136395363371713,0.13441269390121,0.985463805942589,0.936,0.00773976743836661,0.861,0.0109397897603199,1127.204,90.494,531.091,9.18820368449597,0.499190666666667,6,0.5,10,750,72,0.0317491440559031,0
97,delayed,1000,0.000485991104085645,0.0895088262403538,0.0886626766745719,0.990546747160891,0.944,0.00727076337120113,0.995,0.00223047080231955,4059.006,348.135,1397.896,8.69282143360506,0,2,0,10,1500,64,0,0
97,naive,1000,0.0018285755728683,0.089030532765598,0.0886765689506706,0.996024242426367,0.949,0.00695693898205238,0.996,0.00199599599197994,4130.357,348.135,1397.896,8.69282143360506,0,2,0,10,1500,64,0,0
97,strict,1000,-0.000316419732438467,0.0962184702503592,0.0936208287337019,0.973002672876649,0.945,0.00720936890441875,0.985,0.00384382621875652,3219.887,300.744,1181.611,8.69282143360506,0,2,0,10,1500,64,0,0
98,delayed,1000,0.00230779185349772,0.0775218201025847,0.0787730930752736,1.01614091324266,0.952,0.00675988165576884,0.999,0.000999499874937461,3972.607,346.995,1399.385,9.02816584408647,0,4,0,10,1500,68,0,0
98,naive,1000,0.00390815932071756,0.0778285925854772,0.0787956771324036,1.0124258259696,0.952,0.00675988165576884,0.999,0.000999499874937461,4068.528,346.995,1399.385,9.02816584408647,0,4,0,10,1500,68,0,0
98,strict,1000,0.000794611902758096,0.0799817890139565,0.0816309099956152,1.02061870585779,0.959,0.00627048642451286,0.999,0.000999499874937461,3305.534,308.622,1279.431,9.02816584408647,0,4,0,10,1500,68,0,0
99,delayed,1000,-0.00243886803561466,0.072413516611101,0.0708063920344009,0.977806290152552,0.953,0.00669260786241059,1,0,3904.001,342.842,1400.706,9.19293085296071,0,6,0,10,1500,72,0,0
99,naive,1000,-0.000763852508202517,0.0726005454252797,0.0708381910317585,0.975725328464164,0.957,0.00641490451994416,0.999,0.000999499874937461,4002.388,342.842,1400.706,9.19293085296071,0,6,0,10,1500,72,0,0
99,strict,1000,-0.00146613309300153,0.0749405221175939,0.0730828010368739,0.975210726744004,0.953,0.00669260786241059,0.999,0.000999499874937461,3355.18,311.231,1337.059,9.19293085296071,0,6,0,10,1500,72,0,0
100,delayed,1000,-0.00233608288071907,0.0986327511728169,0.0937806067199077,0.950805950404773,0.934,0.00785136930732468,0.984,0.00396787096564392,3757.497,308.566,1314.132,8.688330574871,0.151087333333333,2,0.15,10,1500,64,0.00946065826051822,0
100,naive,1000,-0.000567080525666284,0.0991485036248683,0.0937879679403837,0.945934275470597,0.932,0.00796090447122687,0.981,0.00431729081716764,3829.275,308.566,1314.132,8.688330574871,0.151087333333333,2,0.15,10,1500,64,0.00946065826051822,0
100,strict,1000,-0.00104903085206732,0.106132385681149,0.0997728132371075,0.940078870335132,0.934,0.00785136930732468,0.97,0.00539444158370447,2919.361,262.322,1096.211,8.688330574871,0.151087333333333,2,0.15,10,1500,64,0.00946065826051822,0
101,delayed,1000,0.00313271951149597,0.0865475613247019,0.083510215731309,0.96490547455176,0.946,0.00714730718522718,0.998,0.00141279864099595,3680.871,307.426,1329.873,9.02354790137557,0.147762,4,0.15,10,1500,68,0.00790928663755782,0
101,naive,1000,0.00479370561293626,0.0862423772902747,0.0835285591539962,0.9685326608386,0.945,0.00720936890441875,0.999,0.000999499874937461,3776.182,307.426,1329.873,9.02354790137557,0.147762,4,0.15,10,1500,68,0.00790928663755782,0
101,strict,1000,0.00313751391377771,0.0898288030777899,0.0870999830652951,0.969621992957741,0.946,0.00714730718522718,0.996,0.00199599599197994,3013.848,270.236,1205.559,9.02354790137557,0.147762,4,0.15,10,1500,68,0.00790928663755782,0
102,delayed,1000,0.000797920208576387,0.0740012038066129,0.0747543955141854,1.0101781007447,0.953,0.00669260786241059,1,0,3612.379,305.669,1340.012,9.19478693933677,0.146328,6,0.15,10,1500,72,0.00681480539501541,0
102,naive,1000,0.00277072697472231,0.0739955602651994,0.0747696073406367,1.01046072321992,0.953,0.00669260786241059,1,0,3711.512,305.669,1340.012,9.19478693933677,0.146328,6,0.15,10,1500,72,0.00681480539501541,0
102,strict,1000,0.000831856443557596,0.0763019238983726,0.0774042065632407,1.0144463285924,0.952,0.00675988165576884,1,0,3063.579,275.208,1268.365,9.19478693933677,0.146328,6,0.15,10,1500,72,0.00681480539501541,0
103,delayed,1000,0.00195734802174114,0.103343236082034,0.101690745518293,0.984009688235142,0.942,0.00739161687318817,0.975,0.00493710441453288,3426.05,262.739,1220.021,8.68545760937893,0.303960666666667,2,0.3,10,1500,64,0.0215374942769801,0
103,naive,1000,0.00383171788373739,0.103066004718834,0.101744197208155,0.987175135833731,0.942,0.00739161687318817,0.977,0.00474035863622153,3497.56,262.739,1220.021,8.68545760937893,0.303960666666667,2,0.3,10,1500,64,0.0215374942769801,0
103,strict,1000,-0.000803745093461691,0.111215373341462,0.108972992143683,0.979837488915365,0.941,0.00745110730026082,0.96,0.00619677335393187,2588.057,218.953,1000.014,8.68545760937893,0.303960666666667,2,0.3,10,1500,64,0.0215374942769801,0
104,delayed,1000,0.00116952380430512,0.0936932075349549,0.0900308131564451,0.960910780249002,0.94,0.00750999334220744,0.995,0.00223047080231955,3345.409,265.193,1247.901,9.0172298748658,0.304544,4,0.3,10,1500,68,0.0183510301023199,0
104,naive,1000,0.00277380923129074,0.0936994097779808,0.0900593971185294,0.961152234917206,0.941,0.00745110730026082,0.997,0.00172945077987204,3440.822,265.193,1247.901,9.0172298748658,0.304544,4,0.3,10,1500,68,0.0183510301023199,0
104,strict,1000,0.00149886456832865,0.0973735384707718,0.0941848089574061,0.967252607192427,0.945,0.00720936890441875,0.989,0.00329833291224522,2679.158,229.12,1117.604,9.0172298748658,0.304544,4,0.3,10,1500,68,0.0183510301023199,0
105,delayed,1000,-0.00125341289534603,0.0789901626919266,0.0803569869950233,1.01730372816711,0.954,0.00662449998113065,0.997,0.00172945077987204,3280.527,265.191,1267.975,9.19119181503704,0.300739333333333,6,0.3,10,1500,72,0.0157218351722718,0
105,naive,1000,0.000164168310961027,0.0790431306171826,0.0803883686310897,1.01701903762418,0.951,0.00682634602111555,0.997,0.00172945077987204,3378.844,265.191,1267.975,9.19119181503704,0.300739333333333,6,0.3,10,1500,72,0.0157218351722718,0
105,strict,1000,-0.00210619772426023,0.0827322436607964,0.083667142771225,1.0113002992432,0.955,0.00655553201502365,0.995,0.00223047080231955,2733.44,235.635,1186.988,9.19119181503704,0.300739333333333,6,0.3,10,1500,72,0.0157218351722718,0
106,delayed,1000,0.00219609873367909,0.116880863826735,0.115934403463299,0.991902349687978,0.938,0.00762600813007697,0.943,0.00733150734842434,2950.085,201.715,1082.855,8.69221395292227,0.502166,2,0.5,10,1500,64,0.0436405347706183,0
106,naive,1000,0.00476809490724598,0.116732232390224,0.116044473261795,0.994108232881814,0.943,0.00733150734842434,0.934,0.00785136930732468,3021.521,201.715,1082.855,8.69221395292227,0.502166,2,0.5,10,1500,64,0.0436405347706183,0
106,strict,1000,0.00365937565119482,0.125263183116029,0.125967384579885,1.00562177526021,0.951,0.00682634602111555,0.9,0.00948683298050514,2111.122,161.151,858.265,8.69221395292227,0.502166,2,0.5,10,1500,64,0.0436405347706183,0
107,delayed,1000,0.00189695807518301,0.106150947923573,0.102515638071612,0.965753392474845,0.94,0.00750999334220744,0.97,0.00539444158370447,2880.635,206.218,1129.931,9.01809827569892,0.497697333333333,4,0.5,10,1500,68,0.036455550745589,0
107,naive,1000,0.00398869947975798,0.106118995494717,0.102652528253391,0.967334149506733,0.94,0.00750999334220744,0.974,0.00503229569878401,2975.782,206.218,1129.931,9.01809827569892,0.497697333333333,4,0.5,10,1500,68,0.036455550745589,0
107,strict,1000,0.00238561093474214,0.110441769112546,0.108322765361633,0.980813384574149,0.944,0.00727076337120113,0.961,0.00612200947402077,2214.191,172.656,989.25,9.01809827569892,0.497697333333333,4,0.5,10,1500,68,0.036455550745589,0
108,delayed,1000,0.00100059405416251,0.0901124872388042,0.0907959844212947,1.00758493304795,0.953,0.00669260786241059,0.994,0.00244213021765835,2800.272,208.497,1159.011,9.19449133975681,0.499955333333333,6,0.5,10,1500,72,0.0317491440559031,0
108,naive,1000,0.00355768934966821,0.0899347006629159,0.0908712488670189,1.01041364675926,0.951,0.00682634602111555,0.996,0.00199599599197994,2898.911,208.497,1159.011,9.19449133975681,0.499955333333333,6,0.5,10,1500,72,0.0317491440559031,0
108,strict,1000,0.00149040592385685,0.0946721724321378,0.0953426823891292,1.00708243974724,0.947,0.00708456067798138,0.99,0.00314642654451046,2253.171,180.546,1060.709,9.19449133975681,0.499955333333333,6,0.5,10,1500,72,0.0317491440559031,0
