auc_cell_id,phase,regime,gamma,theta,delta,entry_sd,replicate,outer_seed,bootstrap_seed,method,strict_target_summary_auc,rows,events,subjects,estimate,estimated_se,covered,reject_half,converged,error
14,frailty,C,0,0,-2,4,293,1600004293,1800071293,naive,0.613001625081437,1804,198,663,0.61582157351459,0.0325215843449419,1,1,1,""
14,frailty,C,0,0,-2,4,293,1600004293,1800072293,strict,0.613001625081437,1706,190,658,0.606321224451056,0.0292572191126772,1,1,1,""
14,frailty,C,0,0,-2,4,293,1600004293,1800073293,delayed,0.613001625081437,1804,198,663,0.613307947960329,0.0306945131439212,1,1,1,""
14,frailty,C,0,0,-2,4,294,1600004294,1800071294,naive,0.613001625081437,1772,185,644,0.577416002202873,0.0285294173454202,1,1,1,""
14,frailty,C,0,0,-2,4,294,1600004294,1800072294,strict,0.613001625081437,1661,174,636,0.58400390677512,0.029171996536716,1,1,1,""
14,frailty,C,0,0,-2,4,294,1600004294,1800073294,delayed,0.613001625081437,1772,185,644,0.579643421164157,0.0302651009114796,1,1,1,""
14,frailty,C,0,0,-2,4,295,1600004295,1800071295,naive,0.613001625081437,1791,146,661,0.615105479118271,0.0284832353702827,1,1,1,""
14,frailty,C,0,0,-2,4,295,1600004295,1800072295,strict,0.613001625081437,1694,142,656,0.614833369448845,0.0305931860124818,1,1,1,""
14,frailty,C,0,0,-2,4,295,1600004295,1800073295,delayed,0.613001625081437,1791,146,661,0.624180143062797,0.0300337709099022,1,1,1,""
14,frailty,C,0,0,-2,4,296,1600004296,1800071296,naive,0.613001625081437,1776,140,655,0.595131748056986,0.0332481342658077,1,1,1,""
14,frailty,C,0,0,-2,4,296,1600004296,1800072296,strict,0.613001625081437,1673,129,646,0.579671811087765,0.0358426261157632,1,1,1,""
14,frailty,C,0,0,-2,4,296,1600004296,1800073296,delayed,0.613001625081437,1776,140,655,0.591778338160204,0.0363623472453277,1,1,1,""
14,frailty,C,0,0,-2,4,297,1600004297,1800071297,naive,0.613001625081437,1713,151,638,0.64928543303036,0.0300889107116511,1,1,1,""
14,frailty,C,0,0,-2,4,297,1600004297,1800072297,strict,0.613001625081437,1619,143,628,0.647734060300286,0.0275914855589181,1,1,1,""
14,frailty,C,0,0,-2,4,297,1600004297,1800073297,delayed,0.613001625081437,1713,151,638,0.64760126964122,0.0309389094620582,1,1,1,""
14,frailty,C,0,0,-2,4,298,1600004298,1800071298,naive,0.613001625081437,1768,147,652,0.645167170917773,0.0284323805739921,1,1,1,""
14,frailty,C,0,0,-2,4,298,1600004298,1800072298,strict,0.613001625081437,1659,144,647,0.636437473619929,0.0294728392258224,1,1,1,""
14,frailty,C,0,0,-2,4,298,1600004298,1800073298,delayed,0.613001625081437,1768,147,652,0.650031195631986,0.0323400017379732,1,1,1,""
14,frailty,C,0,0,-2,4,299,1600004299,1800071299,naive,0.613001625081437,1792,150,658,0.644892667517382,0.0311881478549524,1,1,1,""
14,frailty,C,0,0,-2,4,299,1600004299,1800072299,strict,0.613001625081437,1681,143,651,0.63468244917815,0.0352424725601347,1,1,1,""
14,frailty,C,0,0,-2,4,299,1600004299,1800073299,delayed,0.613001625081437,1792,150,658,0.642312834554758,0.0343178481955123,1,1,1,""
14,frailty,C,0,0,-2,4,300,1600004300,1800071300,naive,0.613001625081437,1763,137,651,0.627965272857326,0.0350425123680425,1,1,1,""
14,frailty,C,0,0,-2,4,300,1600004300,1800072300,strict,0.613001625081437,1641,131,638,0.621592849934687,0.0431021014401358,1,1,1,""
14,frailty,C,0,0,-2,4,300,1600004300,1800073300,delayed,0.613001625081437,1763,137,651,0.636627166271247,0.0400667982487754,1,1,1,""
14,frailty,C,0,0,-2,4,301,1600004301,1800071301,naive,0.613001625081437,1781,145,655,0.597512488101744,0.0330048706929743,1,1,1,""
14,frailty,C,0,0,-2,4,301,1600004301,1800072301,strict,0.613001625081437,1676,139,644,0.595271975919474,0.0342633143539022,1,1,1,""
14,frailty,C,0,0,-2,4,301,1600004301,1800073301,delayed,0.613001625081437,1781,145,655,0.597555253835475,0.034957856165114,1,1,1,""
14,frailty,C,0,0,-2,4,302,1600004302,1800071302,naive,0.613001625081437,1763,151,646,0.654322361790175,0.0370375277213787,1,1,1,""
14,frailty,C,0,0,-2,4,302,1600004302,1800072302,strict,0.613001625081437,1657,147,642,0.658047692735626,0.0314178218642806,1,1,1,""
14,frailty,C,0,0,-2,4,302,1600004302,1800073302,delayed,0.613001625081437,1763,151,646,0.657067948478881,0.030732054626793,1,1,1,""
14,frailty,C,0,0,-2,4,303,1600004303,1800071303,naive,0.613001625081437,1711,153,641,0.602277899657801,0.037768413767585,1,1,1,""
14,frailty,C,0,0,-2,4,303,1600004303,1800072303,strict,0.613001625081437,1602,148,634,0.608143314257085,0.0330753595373712,1,1,1,""
14,frailty,C,0,0,-2,4,303,1600004303,1800073303,delayed,0.613001625081437,1711,153,641,0.609924310038051,0.0321435873233697,1,1,1,""
14,frailty,C,0,0,-2,4,304,1600004304,1800071304,naive,0.613001625081437,1702,139,639,0.564881847565073,0.0366300819491456,1,0,1,""
14,frailty,C,0,0,-2,4,304,1600004304,1800072304,strict,0.613001625081437,1607,131,632,0.564258024795072,0.0415935487735603,1,0,1,""
14,frailty,C,0,0,-2,4,304,1600004304,1800073304,delayed,0.613001625081437,1701,139,639,0.567796999323966,0.0312742285848091,1,1,1,""
14,frailty,C,0,0,-2,4,305,1600004305,1800071305,naive,0.613001625081437,1756,137,649,0.630088705287607,0.0337600703648168,1,1,1,""
14,frailty,C,0,0,-2,4,305,1600004305,1800072305,strict,0.613001625081437,1668,132,646,0.632135108526116,0.0343558080205988,1,1,1,""
14,frailty,C,0,0,-2,4,305,1600004305,1800073305,delayed,0.613001625081437,1756,137,649,0.632458284121773,0.0352565152853558,1,1,1,""
14,frailty,C,0,0,-2,4,306,1600004306,1800071306,naive,0.613001625081437,1787,147,653,0.620957879295021,0.0324497072746935,1,1,1,""
14,frailty,C,0,0,-2,4,306,1600004306,1800072306,strict,0.613001625081437,1679,144,648,0.627641472841264,0.0329778342236742,1,1,1,""
14,frailty,C,0,0,-2,4,306,1600004306,1800073306,delayed,0.613001625081437,1786,147,653,0.62889979349218,0.0298348895523323,1,1,1,""
14,frailty,C,0,0,-2,4,307,1600004307,1800071307,naive,0.613001625081437,1768,151,653,0.629138185187286,0.0338663771474232,1,1,1,""
14,frailty,C,0,0,-2,4,307,1600004307,1800072307,strict,0.613001625081437,1658,141,643,0.628482870980727,0.0321326381569738,1,1,1,""
14,frailty,C,0,0,-2,4,307,1600004307,1800073307,delayed,0.613001625081437,1766,151,653,0.620974481543569,0.0314325200881529,1,1,1,""
14,frailty,C,0,0,-2,4,308,1600004308,1800071308,naive,0.613001625081437,1729,163,643,0.620317450308813,0.0336729540052393,1,1,1,""
14,frailty,C,0,0,-2,4,308,1600004308,1800072308,strict,0.613001625081437,1625,155,636,0.611154719671029,0.0372128621469931,1,1,1,""
14,frailty,C,0,0,-2,4,308,1600004308,1800073308,delayed,0.613001625081437,1729,163,643,0.618449510610133,0.0386162817917446,1,1,1,""
14,frailty,C,0,0,-2,4,309,1600004309,1800071309,naive,0.613001625081437,1805,162,659,0.644098258305177,0.0344031292132679,1,1,1,""
14,frailty,C,0,0,-2,4,309,1600004309,1800072309,strict,0.613001625081437,1683,153,649,0.639523438801716,0.0369143878591205,1,1,1,""
14,frailty,C,0,0,-2,4,309,1600004309,1800073309,delayed,0.613001625081437,1805,162,659,0.64568513168004,0.0344448884910295,1,1,1,""
14,frailty,C,0,0,-2,4,310,1600004310,1800071310,naive,0.613001625081437,1769,165,644,0.627339900529988,0.0301622041346969,1,1,1,""
14,frailty,C,0,0,-2,4,310,1600004310,1800072310,strict,0.613001625081437,1666,160,639,0.633641514845567,0.0338592242483078,1,1,1,""
14,frailty,C,0,0,-2,4,310,1600004310,1800073310,delayed,0.613001625081437,1769,165,644,0.630570216154924,0.0312867553269401,1,1,1,""
14,frailty,C,0,0,-2,4,311,1600004311,1800071311,naive,0.613001625081437,1756,141,660,0.592365811503973,0.0318266597099063,1,1,1,""
14,frailty,C,0,0,-2,4,311,1600004311,1800072311,strict,0.613001625081437,1643,134,656,0.590071048340399,0.0418105859372715,1,1,1,""
14,frailty,C,0,0,-2,4,311,1600004311,1800073311,delayed,0.613001625081437,1756,141,660,0.596415467481065,0.0353644905887197,1,1,1,""
14,frailty,C,0,0,-2,4,312,1600004312,1800071312,naive,0.613001625081437,1811,141,665,0.585968739485694,0.034871153310558,1,1,1,""
14,frailty,C,0,0,-2,4,312,1600004312,1800072312,strict,0.613001625081437,1731,140,663,0.583251483987073,0.0387354210985422,1,1,1,""
14,frailty,C,0,0,-2,4,312,1600004312,1800073312,delayed,0.613001625081437,1811,141,665,0.590757182093067,0.0336442470321648,1,1,1,""
14,frailty,C,0,0,-2,4,313,1600004313,1800071313,naive,0.613001625081437,1754,130,641,0.602469789025465,0.0327051838467642,1,1,1,""
14,frailty,C,0,0,-2,4,313,1600004313,1800072313,strict,0.613001625081437,1654,120,635,0.603553281388351,0.0318991455339623,1,1,1,""
14,frailty,C,0,0,-2,4,313,1600004313,1800073313,delayed,0.613001625081437,1754,130,641,0.597975041170709,0.0323667414245147,1,1,1,""
14,frailty,C,0,0,-2,4,314,1600004314,1800071314,naive,0.613001625081437,1772,156,666,0.602040429134755,0.0306345041600222,1,1,1,""
14,frailty,C,0,0,-2,4,314,1600004314,1800072314,strict,0.613001625081437,1665,148,655,0.60552698913606,0.0368290809321551,1,1,1,""
14,frailty,C,0,0,-2,4,314,1600004314,1800073314,delayed,0.613001625081437,1772,156,666,0.603878085169262,0.0333418810810164,1,1,1,""
14,frailty,C,0,0,-2,4,315,1600004315,1800071315,naive,0.613001625081437,1725,149,639,0.66853011702354,0.0285112103906806,1,1,1,""
14,frailty,C,0,0,-2,4,315,1600004315,1800072315,strict,0.613001625081437,1603,141,630,0.665277649981438,0.0320125892298214,1,1,1,""
14,frailty,C,0,0,-2,4,315,1600004315,1800073315,delayed,0.613001625081437,1725,149,639,0.676374047109055,0.0313505172218701,0,1,1,""
14,frailty,C,0,0,-2,4,316,1600004316,1800071316,naive,0.613001625081437,1786,148,661,0.69990289241173,0.0350697920539673,0,1,1,""
14,frailty,C,0,0,-2,4,316,1600004316,1800072316,strict,0.613001625081437,1684,141,653,0.7024105856467,0.034983900140806,0,1,1,""
14,frailty,C,0,0,-2,4,316,1600004316,1800073316,delayed,0.613001625081437,1786,148,661,0.700743523554518,0.0320836424089105,0,1,1,""
14,frailty,C,0,0,-2,4,317,1600004317,1800071317,naive,0.613001625081437,1792,138,662,0.582579277247114,0.0333706355369762,1,1,1,""
14,frailty,C,0,0,-2,4,317,1600004317,1800072317,strict,0.613001625081437,1681,129,654,0.575496888482264,0.0389690258410609,1,0,1,""
14,frailty,C,0,0,-2,4,317,1600004317,1800073317,delayed,0.613001625081437,1792,138,662,0.58301081835314,0.036580347467005,1,1,1,""
14,frailty,C,0,0,-2,4,318,1600004318,1800071318,naive,0.613001625081437,1789,160,660,0.607944702481915,0.0291754446918706,1,1,1,""
14,frailty,C,0,0,-2,4,318,1600004318,1800072318,strict,0.613001625081437,1685,156,654,0.605882048753015,0.0321506329882252,1,1,1,""
14,frailty,C,0,0,-2,4,318,1600004318,1800073318,delayed,0.613001625081437,1789,160,660,0.612509002020474,0.0302690140842414,1,1,1,""
14,frailty,C,0,0,-2,4,319,1600004319,1800071319,naive,0.613001625081437,1766,132,648,0.579993198151841,0.0331632754489701,1,1,1,""
14,frailty,C,0,0,-2,4,319,1600004319,1800072319,strict,0.613001625081437,1662,128,645,0.574842672520018,0.0420857759013725,1,0,1,""
14,frailty,C,0,0,-2,4,319,1600004319,1800073319,delayed,0.613001625081437,1766,132,648,0.581850127152199,0.0357477495099469,1,1,1,""
14,frailty,C,0,0,-2,4,320,1600004320,1800071320,naive,0.613001625081437,1735,169,643,0.607924385519254,0.0304233175468587,1,1,1,""
14,frailty,C,0,0,-2,4,320,1600004320,1800072320,strict,0.613001625081437,1634,155,638,0.603557974893471,0.0320430382589973,1,1,1,""
14,frailty,C,0,0,-2,4,320,1600004320,1800073320,delayed,0.613001625081437,1735,169,643,0.599833043187203,0.0332334921479399,1,1,1,""
14,frailty,C,0,0,-2,4,321,1600004321,1800071321,naive,0.613001625081437,1792,144,663,0.623905185144647,0.0322181751170943,1,1,1,""
14,frailty,C,0,0,-2,4,321,1600004321,1800072321,strict,0.613001625081437,1701,140,658,0.619219558154872,0.0289796802965495,1,1,1,""
14,frailty,C,0,0,-2,4,321,1600004321,1800073321,delayed,0.613001625081437,1792,144,663,0.625109955660315,0.0376896125518046,1,1,1,""
14,frailty,C,0,0,-2,4,322,1600004322,1800071322,naive,0.613001625081437,1748,140,651,0.562543929660508,0.0357894364444387,1,0,1,""
14,frailty,C,0,0,-2,4,322,1600004322,1800072322,strict,0.613001625081437,1650,135,648,0.557458413364725,0.0387472003878153,1,0,1,""
14,frailty,C,0,0,-2,4,322,1600004322,1800073322,delayed,0.613001625081437,1748,140,651,0.568786290029899,0.0374239650263216,1,0,1,""
14,frailty,C,0,0,-2,4,323,1600004323,1800071323,naive,0.613001625081437,1837,140,666,0.600905256356109,0.033983398098877,1,1,1,""
14,frailty,C,0,0,-2,4,323,1600004323,1800072323,strict,0.613001625081437,1731,132,660,0.605962229670335,0.0314797366581921,1,1,1,""
14,frailty,C,0,0,-2,4,323,1600004323,1800073323,delayed,0.613001625081437,1836,140,666,0.595279411777996,0.0398068014572154,1,1,1,""
14,frailty,C,0,0,-2,4,324,1600004324,1800071324,naive,0.613001625081437,1761,149,649,0.61970272589206,0.0291134066167373,1,1,1,""
14,frailty,C,0,0,-2,4,324,1600004324,1800072324,strict,0.613001625081437,1638,139,642,0.626749023554647,0.0339937413736903,1,1,1,""
14,frailty,C,0,0,-2,4,324,1600004324,1800073324,delayed,0.613001625081437,1761,149,649,0.626777060550516,0.0344288976735967,1,1,1,""
14,frailty,C,0,0,-2,4,325,1600004325,1800071325,naive,0.613001625081437,1776,134,645,0.592998061582014,0.03527262516363,1,1,1,""
14,frailty,C,0,0,-2,4,325,1600004325,1800072325,strict,0.613001625081437,1667,128,639,0.594550534389476,0.0330175129581119,1,1,1,""
14,frailty,C,0,0,-2,4,325,1600004325,1800073325,delayed,0.613001625081437,1776,134,645,0.596690509449612,0.0368472356625027,1,1,1,""
14,frailty,C,0,0,-2,4,326,1600004326,1800071326,naive,0.613001625081437,1798,199,664,0.577315861124534,0.0281616166417814,1,1,1,""
14,frailty,C,0,0,-2,4,326,1600004326,1800072326,strict,0.613001625081437,1691,195,659,0.584371644892857,0.0309506521961641,1,1,1,""
14,frailty,C,0,0,-2,4,326,1600004326,1800073326,delayed,0.613001625081437,1796,199,664,0.584135894715077,0.0302545499128607,1,1,1,""
14,frailty,C,0,0,-2,4,327,1600004327,1800071327,naive,0.613001625081437,1805,157,667,0.599391420783396,0.0306413456163676,1,1,1,""
14,frailty,C,0,0,-2,4,327,1600004327,1800072327,strict,0.613001625081437,1692,147,664,0.597737769836237,0.0331892519560866,1,1,1,""
14,frailty,C,0,0,-2,4,327,1600004327,1800073327,delayed,0.613001625081437,1805,157,667,0.595574019440372,0.0293664021480963,1,1,1,""
14,frailty,C,0,0,-2,4,328,1600004328,1800071328,naive,0.613001625081437,1792,165,654,0.62551141579251,0.0325537577394097,1,1,1,""
14,frailty,C,0,0,-2,4,328,1600004328,1800072328,strict,0.613001625081437,1692,158,650,0.623130254743513,0.0286893598295035,1,1,1,""
14,frailty,C,0,0,-2,4,328,1600004328,1800073328,delayed,0.613001625081437,1792,165,654,0.626495022451058,0.0330717826928357,1,1,1,""
14,frailty,C,0,0,-2,4,329,1600004329,1800071329,naive,0.613001625081437,1771,143,648,0.610169881957488,0.0276330740856812,1,1,1,""
14,frailty,C,0,0,-2,4,329,1600004329,1800072329,strict,0.613001625081437,1676,138,644,0.609370310205424,0.0320306443858233,1,1,1,""
14,frailty,C,0,0,-2,4,329,1600004329,1800073329,delayed,0.613001625081437,1771,143,648,0.60938011388975,0.0313069163054513,1,1,1,""
14,frailty,C,0,0,-2,4,330,1600004330,1800071330,naive,0.613001625081437,1785,151,656,0.626740458371142,0.0300070724905101,1,1,1,""
14,frailty,C,0,0,-2,4,330,1600004330,1800072330,strict,0.613001625081437,1663,147,651,0.627819485271976,0.0339003125302339,1,1,1,""
14,frailty,C,0,0,-2,4,330,1600004330,1800073330,delayed,0.613001625081437,1785,151,656,0.627936471432072,0.0335540050232097,1,1,1,""
14,frailty,C,0,0,-2,4,331,1600004331,1800071331,naive,0.613001625081437,1808,131,662,0.611977103802524,0.0391482533693455,1,1,1,""
14,frailty,C,0,0,-2,4,331,1600004331,1800072331,strict,0.613001625081437,1704,119,657,0.608887074892004,0.028957538040259,1,1,1,""
14,frailty,C,0,0,-2,4,331,1600004331,1800073331,delayed,0.613001625081437,1808,131,662,0.607845300157783,0.0328162029429405,1,1,1,""
14,frailty,C,0,0,-2,4,332,1600004332,1800071332,naive,0.613001625081437,1806,148,655,0.575465928962961,0.0357894342926145,1,1,1,""
14,frailty,C,0,0,-2,4,332,1600004332,1800072332,strict,0.613001625081437,1691,139,645,0.584819893557622,0.0320264065391718,1,1,1,""
14,frailty,C,0,0,-2,4,332,1600004332,1800073332,delayed,0.613001625081437,1804,148,655,0.575513556003765,0.0311684162123738,1,1,1,""
14,frailty,C,0,0,-2,4,333,1600004333,1800071333,naive,0.613001625081437,1760,147,651,0.643349913338467,0.0344252167329195,1,1,1,""
14,frailty,C,0,0,-2,4,333,1600004333,1800072333,strict,0.613001625081437,1649,137,643,0.647774896441263,0.0349871031768846,1,1,1,""
14,frailty,C,0,0,-2,4,333,1600004333,1800073333,delayed,0.613001625081437,1760,147,651,0.643772714293388,0.0392547519563184,1,1,1,""
14,frailty,C,0,0,-2,4,334,1600004334,1800071334,naive,0.613001625081437,1776,154,652,0.608566132347282,0.0399967024496028,1,1,1,""
14,frailty,C,0,0,-2,4,334,1600004334,1800072334,strict,0.613001625081437,1656,143,646,0.599010621575046,0.0300390632076517,1,1,1,""
14,frailty,C,0,0,-2,4,334,1600004334,1800073334,delayed,0.613001625081437,1776,154,652,0.602642647597179,0.0354235660403805,1,1,1,""
14,frailty,C,0,0,-2,4,335,1600004335,1800071335,naive,0.613001625081437,1711,159,643,0.696628128367012,0.0268736432538317,0,1,1,""
14,frailty,C,0,0,-2,4,335,1600004335,1800072335,strict,0.613001625081437,1616,156,640,0.69815878440218,0.0324878203235571,0,1,1,""
14,frailty,C,0,0,-2,4,335,1600004335,1800073335,delayed,0.613001625081437,1711,159,643,0.702028962411674,0.0283058728846668,0,1,1,""
14,frailty,C,0,0,-2,4,336,1600004336,1800071336,naive,0.613001625081437,1763,147,651,0.638379859996599,0.0362173586647616,1,1,1,""
14,frailty,C,0,0,-2,4,336,1600004336,1800072336,strict,0.613001625081437,1670,138,646,0.641552751277203,0.033069362069184,1,1,1,""
14,frailty,C,0,0,-2,4,336,1600004336,1800073336,delayed,0.613001625081437,1763,147,651,0.637343854100408,0.0353905749850775,1,1,1,""
14,frailty,C,0,0,-2,4,337,1600004337,1800071337,naive,0.613001625081437,1723,154,633,0.569567751310153,0.0343869197446621,1,1,1,""
14,frailty,C,0,0,-2,4,337,1600004337,1800072337,strict,0.613001625081437,1625,146,625,0.564268486324488,0.0351220316227313,1,0,1,""
14,frailty,C,0,0,-2,4,337,1600004337,1800073337,delayed,0.613001625081437,1722,154,633,0.576220906979414,0.0319725618704797,1,1,1,""
14,frailty,C,0,0,-2,4,338,1600004338,1800071338,naive,0.613001625081437,1735,161,644,0.64751841077701,0.0356132054298807,1,1,1,""
14,frailty,C,0,0,-2,4,338,1600004338,1800072338,strict,0.613001625081437,1617,154,634,0.64258214277431,0.0330193039631246,1,1,1,""
14,frailty,C,0,0,-2,4,338,1600004338,1800073338,delayed,0.613001625081437,1735,161,644,0.647433251156796,0.0311906329360772,1,1,1,""
14,frailty,C,0,0,-2,4,339,1600004339,1800071339,naive,0.613001625081437,1742,147,647,0.59049551914519,0.0321175793031951,1,1,1,""
14,frailty,C,0,0,-2,4,339,1600004339,1800072339,strict,0.613001625081437,1652,143,644,0.593013807966503,0.0330007343665132,1,1,1,""
14,frailty,C,0,0,-2,4,339,1600004339,1800073339,delayed,0.613001625081437,1742,147,647,0.594722509684522,0.0316263546118839,1,1,1,""
14,frailty,C,0,0,-2,4,340,1600004340,1800071340,naive,0.613001625081437,1722,162,631,0.615067980933469,0.0356521660526175,1,1,1,""
14,frailty,C,0,0,-2,4,340,1600004340,1800072340,strict,0.613001625081437,1612,154,623,0.608737145265334,0.0377252517134657,1,1,1,""
14,frailty,C,0,0,-2,4,340,1600004340,1800073340,delayed,0.613001625081437,1722,162,631,0.618454160030446,0.0328612800426733,1,1,1,""
14,frailty,C,0,0,-2,4,341,1600004341,1800071341,naive,0.613001625081437,1787,137,659,0.597013481789701,0.0335590196779455,1,1,1,""
14,frailty,C,0,0,-2,4,341,1600004341,1800072341,strict,0.613001625081437,1685,124,649,0.608341820143699,0.0349628787747795,1,1,1,""
14,frailty,C,0,0,-2,4,341,1600004341,1800073341,delayed,0.613001625081437,1787,137,659,0.597492034327109,0.0342589660737805,1,1,1,""
14,frailty,C,0,0,-2,4,342,1600004342,1800071342,naive,0.613001625081437,1736,155,642,0.609229528042146,0.0371125677486363,1,1,1,""
14,frailty,C,0,0,-2,4,342,1600004342,1800072342,strict,0.613001625081437,1638,151,637,0.614679489154786,0.0374321544142939,1,1,1,""
14,frailty,C,0,0,-2,4,342,1600004342,1800073342,delayed,0.613001625081437,1736,155,642,0.61528507751495,0.0307882447683132,1,1,1,""
14,frailty,C,0,0,-2,4,343,1600004343,1800071343,naive,0.613001625081437,1771,162,659,0.578512576302968,0.0309014843294914,1,1,1,""
14,frailty,C,0,0,-2,4,343,1600004343,1800072343,strict,0.613001625081437,1651,161,654,0.576871615048584,0.0353585735932955,1,1,1,""
14,frailty,C,0,0,-2,4,343,1600004343,1800073343,delayed,0.613001625081437,1771,162,659,0.589103785315673,0.0282526735512259,1,1,1,""
14,frailty,C,0,0,-2,4,344,1600004344,1800071344,naive,0.613001625081437,1757,139,646,0.61809703629733,0.0374421050130544,1,1,1,""
14,frailty,C,0,0,-2,4,344,1600004344,1800072344,strict,0.613001625081437,1645,134,641,0.628180698679479,0.0327954477685768,1,1,1,""
14,frailty,C,0,0,-2,4,344,1600004344,1800073344,delayed,0.613001625081437,1757,139,646,0.623814120322611,0.0361612737186168,1,1,1,""
14,frailty,C,0,0,-2,4,345,1600004345,1800071345,naive,0.613001625081437,1794,142,661,0.561206253476046,0.0330782749990972,1,0,1,""
14,frailty,C,0,0,-2,4,345,1600004345,1800072345,strict,0.613001625081437,1676,135,647,0.552335956745054,0.0379793057531326,1,0,1,""
14,frailty,C,0,0,-2,4,345,1600004345,1800073345,delayed,0.613001625081437,1794,142,661,0.560197914937946,0.0318176845204897,1,0,1,""
14,frailty,C,0,0,-2,4,346,1600004346,1800071346,naive,0.613001625081437,1739,149,645,0.63568689127195,0.0309207012349792,1,1,1,""
14,frailty,C,0,0,-2,4,346,1600004346,1800072346,strict,0.613001625081437,1642,143,642,0.636277887064091,0.0298378822239237,1,1,1,""
14,frailty,C,0,0,-2,4,346,1600004346,1800073346,delayed,0.613001625081437,1739,149,645,0.641005738149851,0.0330148853204444,1,1,1,""
14,frailty,C,0,0,-2,4,347,1600004347,1800071347,naive,0.613001625081437,1749,166,645,0.589514567026118,0.033537951560216,1,1,1,""
14,frailty,C,0,0,-2,4,347,1600004347,1800072347,strict,0.613001625081437,1645,157,637,0.592944758178625,0.0383175852166675,1,1,1,""
14,frailty,C,0,0,-2,4,347,1600004347,1800073347,delayed,0.613001625081437,1749,166,645,0.593451695617045,0.0328234493003628,1,1,1,""
14,frailty,C,0,0,-2,4,348,1600004348,1800071348,naive,0.613001625081437,1754,129,653,0.608889964118605,0.0369905313354393,1,1,1,""
14,frailty,C,0,0,-2,4,348,1600004348,1800072348,strict,0.613001625081437,1649,129,642,0.601993642939604,0.0361954407138917,1,1,1,""
14,frailty,C,0,0,-2,4,348,1600004348,1800073348,delayed,0.613001625081437,1754,129,653,0.612953278511347,0.0377162850204862,1,1,1,""
14,frailty,C,0,0,-2,4,349,1600004349,1800071349,naive,0.613001625081437,1773,142,653,0.554447481214533,0.0328894737140919,1,0,1,""
14,frailty,C,0,0,-2,4,349,1600004349,1800072349,strict,0.613001625081437,1664,134,644,0.56154661551095,0.029807405674234,1,1,1,""
14,frailty,C,0,0,-2,4,349,1600004349,1800073349,delayed,0.613001625081437,1773,142,653,0.555671337674238,0.0347885820342097,1,0,1,""
14,frailty,C,0,0,-2,4,350,1600004350,1800071350,naive,0.613001625081437,1752,155,648,0.616285086713169,0.0311112219371982,1,1,1,""
14,frailty,C,0,0,-2,4,350,1600004350,1800072350,strict,0.613001625081437,1642,141,643,0.605765891160357,0.0368976955588007,1,1,1,""
14,frailty,C,0,0,-2,4,350,1600004350,1800073350,delayed,0.613001625081437,1752,155,648,0.612368828859341,0.0332048543566391,1,1,1,""
14,frailty,C,0,0,-2,4,351,1600004351,1800071351,naive,0.613001625081437,1723,144,643,0.654903471074656,0.032181841872147,1,1,1,""
14,frailty,C,0,0,-2,4,351,1600004351,1800072351,strict,0.613001625081437,1602,131,633,0.662896380182704,0.0294709485643352,1,1,1,""
14,frailty,C,0,0,-2,4,351,1600004351,1800073351,delayed,0.613001625081437,1723,144,643,0.660305376520174,0.0319261795146278,1,1,1,""
14,frailty,C,0,0,-2,4,352,1600004352,1800071352,naive,0.613001625081437,1765,148,651,0.574810492422619,0.0338517002685905,1,1,1,""
14,frailty,C,0,0,-2,4,352,1600004352,1800072352,strict,0.613001625081437,1656,140,648,0.567845259426744,0.0344943662782033,1,1,1,""
14,frailty,C,0,0,-2,4,352,1600004352,1800073352,delayed,0.613001625081437,1765,148,651,0.576873349901404,0.0359730298041796,1,1,1,""
14,frailty,C,0,0,-2,4,353,1600004353,1800071353,naive,0.613001625081437,1726,212,647,0.644817884574231,0.0280192305759766,1,1,1,""
14,frailty,C,0,0,-2,4,353,1600004353,1800072353,strict,0.613001625081437,1621,195,637,0.638452553878525,0.02851956704923,1,1,1,""
14,frailty,C,0,0,-2,4,353,1600004353,1800073353,delayed,0.613001625081437,1725,212,647,0.641385372332456,0.0322587918345699,1,1,1,""
14,frailty,C,0,0,-2,4,354,1600004354,1800071354,naive,0.613001625081437,1758,135,650,0.603469057249519,0.0308479654621909,1,1,1,""
14,frailty,C,0,0,-2,4,354,1600004354,1800072354,strict,0.613001625081437,1643,126,643,0.595103311171503,0.0350292719725574,1,1,1,""
14,frailty,C,0,0,-2,4,354,1600004354,1800073354,delayed,0.613001625081437,1757,135,650,0.602595631659538,0.037164092502316,1,1,1,""
14,frailty,C,0,0,-2,4,355,1600004355,1800071355,naive,0.613001625081437,1770,190,654,0.641515592181282,0.0314630034563268,1,1,1,""
14,frailty,C,0,0,-2,4,355,1600004355,1800072355,strict,0.613001625081437,1681,184,648,0.637964958873755,0.0315153205893723,1,1,1,""
14,frailty,C,0,0,-2,4,355,1600004355,1800073355,delayed,0.613001625081437,1770,190,654,0.645773251731721,0.0283709510039861,1,1,1,""
14,frailty,C,0,0,-2,4,356,1600004356,1800071356,naive,0.613001625081437,1820,138,660,0.581376533148799,0.034308105588683,1,1,1,""
14,frailty,C,0,0,-2,4,356,1600004356,1800072356,strict,0.613001625081437,1718,132,654,0.586482321230829,0.0347586143303886,1,1,1,""
14,frailty,C,0,0,-2,4,356,1600004356,1800073356,delayed,0.613001625081437,1820,138,660,0.587786605350946,0.0344011531519553,1,1,1,""
